,oci_cat,oci,area_sq_ft,seg_cd,total_count,day_diff,func_cat,pvm_cat,status_cat
39919,0,37.31850387123175,5652.6922909890345,5,0.0,20,1,1,0
39920,0,32.11408520351807,5679.880204286702,8,0.0,83,1,1,0
39921,0,25.393323033340963,5704.876706090209,2,0.0,6,4,1,0
39922,0,33.077247372698494,5699.620904457445,7,0.0,108,1,1,0
39923,0,32.992846718186236,5695.527683715237,7,0.0,124,1,1,0
39924,0,27.138121884747456,5700.949342829421,3,0.0,41,3,1,0
39925,0,33.983050612505316,5679.074045610818,7,0.0,119,1,1,0
39926,0,32.20740176796009,5680.938789741318,8,0.0,92,1,1,0
39927,0,33.61053043444077,5682.020492515343,7,0.0,131,1,1,0
39928,0,32.78742533433092,5688.233340180148,7,0.0,152,1,1,0
39929,0,33.46838338655559,5718.590023289479,6,0.0,33,1,1,0
39930,0,34.73890807416122,5673.095593947531,6,0.0,97,1,1,0
39931,0,31.437283026331713,5672.20254336223,8,0.0,18,1,1,0
39932,0,32.84,5688.115,8,0.0,67,1,1,0
39933,0,31.451074507063566,5672.358994266608,8,0.0,0,1,1,0
39934,0,32.449108979218366,5683.680722426517,8,0.0,0,1,1,0
39935,0,33.069999641495556,5685.795379762421,7,0.0,0,1,1,0
39936,0,31.669564221224306,5674.837547080643,8,0.0,0,1,1,0
39937,0,33.41007299638706,5715.762115142281,6,0.0,0,1,1,0
39938,0,31.64203742382989,5674.525282398503,8,0.0,0,1,1,0
39939,0,36.44928314595789,5651.714220528886,3,0.0,0,4,1,0
39940,0,33.63807817782707,5726.819796429168,6,0.0,0,1,1,0
39941,0,32.79530196203013,5688.215610699056,7,0.0,0,1,1,0
39942,0,33.7277976206479,5681.092968160561,7,0.0,0,1,1,0
39943,0,31.279497737569383,5670.412623077069,8,0.0,0,1,1,0
39944,0,35.66682091727855,5659.6056033544555,4,0.0,0,3,1,0
39945,0,31.591595163117432,5673.9530641239935,8,0.0,0,1,1,0
39946,0,33.38043428602758,5714.324711786622,6,0.0,0,1,1,0
39947,0,31.522689686658104,5691.080130406583,6,0.0,0,1,1,0
39948,0,30.15750603135246,11171.280659727034,4,0.0,0,1,1,0
39949,0,35.7978370042798,11235.919892509299,3,0.0,0,1,1,0
39950,0,29.770838322230503,11167.672649999848,3,0.0,0,1,1,0
39951,0,33.5824584167092,11205.636018864603,7,0.0,0,1,1,0
39952,0,33.29660430677149,11201.728438555423,8,0.0,0,1,1,0
39953,0,35.99720463444264,11238.645216367968,3,0.0,0,1,1,0
39954,0,31.002840920328644,11214.845628641982,8,0.0,0,1,1,0
39955,0,34.79478383319213,11191.828714006637,6,0.0,0,1,1,0
39956,0,33.3027761776948,11197.117143339392,8,0.0,0,1,1,0
39957,0,29.74943089278208,11167.472896537478,3,0.0,0,1,1,0
39958,0,36.083196557451174,11187.26192802631,4,0.0,0,1,1,0
39959,0,34.001256944731644,11211.360928266713,7,0.0,0,1,1,0
39960,0,32.28220815011669,11191.106328462814,7,0.0,0,1,1,0
39961,0,31.22480136751575,11213.010341699646,8,0.0,0,1,1,0
39962,0,34.34537171717601,11193.421657721154,7,0.0,0,1,1,0
39963,0,36.174692034334896,11186.937621805773,4,0.0,0,1,1,0
39964,0,32.69669849796854,11200.839913958056,8,0.0,0,1,1,0
39965,0,33.147447275400516,11199.689485612302,8,0.0,0,1,1,0
39966,0,33.117854185576086,11197.772600356511,8,0.0,0,1,1,0
39967,0,32.93301217026608,11198.88594692222,8,0.0,0,1,1,0
39968,0,33.48208323433883,13801.49514577939,4,0.0,0,1,1,0
39969,0,26.479198154849836,13737.654072968759,8,0.0,0,1,1,0
39970,0,34.71348105622151,13812.25528897136,3,0.0,0,1,1,0
39971,0,30.93193983673163,13697.56728418619,6,0.0,0,1,1,0
39972,0,28.80191020615175,13750.456613937677,9,0.0,0,1,1,0
39973,0,18.42469842731277,13807.107595675989,5,0.0,0,1,1,0
39974,0,19.48147797214222,13797.933007717507,5,0.0,0,1,1,0
39975,0,33.48751448960711,13801.542604921644,4,0.0,0,1,1,0
39976,0,29.680893762414005,13754.574007084573,9,0.0,0,2,1,0
39977,0,26.837364115988287,13743.432570132989,8,0.0,0,1,1,0
39978,0,20.718199743669864,13787.196224697278,6,0.0,0,1,1,0
39979,0,30.571641375283154,13776.063258050805,6,0.0,0,1,1,0
39980,0,28.858432510118956,13723.275927171802,6,0.0,0,2,1,0
39981,0,27.19020232487235,13730.824682909619,8,0.0,0,1,1,0
39982,0,34.70077242343934,13778.088456075007,9,0.0,0,4,1,0
39983,0,34.64723180735939,13664.544939339847,4,0.0,0,1,1,0
39984,0,19.33514896432091,13799.203384646831,5,0.0,0,1,1,0
39985,0,31.583558122109032,13691.775555326647,6,0.0,0,1,1,0
39986,0,33.97907797592529,13774.707847016763,9,0.0,0,3,1,0
39987,0,26.343278010233828,13739.115169896766,8,0.0,0,1,1,0
39988,0,19.13994411178068,13800.89808445278,5,0.0,0,1,1,0
39989,0,26.45002270683221,13739.439746326241,9,0.0,0,1,1,0
39990,0,34.46545015121023,13689.391700108936,2,0.0,0,4,1,0
39991,0,31.81510054168104,13705.408244681068,4,0.0,0,3,1,0
39992,0,34.92368293557588,13662.087779966829,4,0.0,0,1,1,0
39993,0,36.80035518941939,25030.620505158688,2,0.0,0,1,1,0
39994,0,37.424265141577955,24934.730790200225,6,0.0,0,1,1,0
39995,0,33.14762310362711,25027.003757776274,3,0.0,0,1,1,0
39996,0,35.37436170886111,25029.66147044595,2,0.0,0,1,1,0
39997,0,37.92796644482554,24990.748094345905,3,0.0,0,1,1,0
39998,0,34.55983991179724,25028.689302049224,3,0.0,0,1,1,0
39999,0,35.994052290555494,25028.38261889757,2,0.0,0,1,1,0
40000,0,36.86955578826954,25031.446051823903,2,0.0,0,1,1,0
40001,0,37.760650909366916,25001.21879350798,3,0.0,0,1,1,0
40002,0,35.13968933535991,25029.381378414128,2,0.0,0,1,1,0
40003,0,29.78742076861221,25022.993205169227,5,0.0,0,1,1,0
40004,0,37.72635194002997,25003.36524206407,3,0.0,0,1,1,0
40005,0,37.46222648457159,24910.813625660518,7,0.0,0,1,1,0
40006,0,36.93957531249415,25031.52962327509,2,0.0,0,1,1,0
40007,0,38.315176965526824,24966.51624484346,4,0.0,0,1,1,0
40008,0,38.48409391514248,24955.945328293765,4,0.0,0,1,1,0
40009,0,38.161633584370776,24976.125074938085,4,0.0,0,1,1,0
40010,0,38.941744121103675,25178.582348132008,1,0.0,0,4,1,0
40011,0,37.349717326695696,24981.698895488644,4,0.0,0,1,1,0
40012,0,38.78213573695233,25164.580263918186,1,0.0,0,4,1,0
40013,0,36.29520154396859,32325.78337315869,2,0.0,0,1,1,0
40014,0,29.22907635183141,32302.251172702872,4,0.0,0,1,1,0
40015,0,36.42836691965785,32487.609698268796,6,0.0,0,1,1,0
40016,0,34.63123119247135,32252.44730274013,5,0.0,98,1,1,0
40017,0,35.56791094993545,32370.52264719855,2,0.0,0,1,1,0
40018,0,36.56574547255707,32506.429415194714,7,0.0,0,1,1,0
40019,0,35.122960303626215,32314.43335903864,3,0.0,0,1,1,0
40020,0,34.396052315419276,32222.80128263989,5,0.0,122,1,1,0
40021,0,38.24494202483257,32165.606776709938,3,0.0,0,2,1,0
40022,0,34.15978343981327,32193.017860237862,6,0.0,0,1,1,0
40023,0,32.08133529297344,32336.66858569102,3,0.0,0,1,1,0
40024,0,34.19010839847806,32196.840543403054,6,0.0,0,1,1,0
40025,0,35.06135253677347,32372.6276224784,2,0.0,0,1,1,0
40026,0,32.5062680150904,32341.796130311293,3,0.0,0,1,1,0
40027,0,37.18280120666376,32252.864595313666,3,0.0,0,1,1,0
40028,0,34.442267911090575,32228.627096996137,5,0.0,117,1,1,0
40029,0,35.69525037043045,32387.17884032922,2,0.0,0,1,1,0
40030,0,36.79163607868428,32537.37454581242,8,0.0,0,1,1,0
40031,0,34.40370132699088,32223.765496576285,5,0.0,121,1,1,0
40032,0,36.632938852484315,32515.634348299915,7,0.0,0,1,1,0
40033,0,36.08952906447491,32441.191735757526,4,0.0,0,1,1,0
40034,0,33.77531927839698,32357.10941789621,2,0.0,0,1,1,0
40035,0,35.75934998544667,32369.80506716782,2,0.0,0,1,1,0
40036,0,37.039933778165604,32264.601551418757,3,0.0,0,1,1,0
40037,0,35.42163896909093,32352.083992594133,2,0.0,21,1,1,0
40038,0,35.47314336928248,6844.686647578005,2,133545.5849177029,0,1,1,0
40039,0,37.380987341097374,7759.967393033493,2,143455.02873065317,0,1,1,0
40040,0,37.72863045663339,7965.475039509832,2,144270.7167426255,0,1,1,0
40041,0,35.658112798812894,6741.497943946399,2,139412.58391448893,0,1,1,0
40042,0,34.79839969227085,6233.282451463805,2,137395.40697813398,0,1,1,0
40043,0,36.51321750662418,7387.209029200134,2,137834.48943674695,0,1,1,0
40044,0,37.69674959084333,8004.561794742295,2,142714.96470499557,0,1,1,0
40045,0,26.751426251846745,7055.017049730875,2,134222.59586519745,0,1,1,0
40046,0,34.511969507309324,9347.986317919118,4,136388.15540073576,0,2,1,0
40047,0,38.89842862637397,8557.874840492474,3,140810.68124138968,0,1,1,0
40048,0,38.00722944429173,8166.513970544908,2,143995.2757892904,0,1,1,0
40049,0,38.53705413953984,8441.47319540132,2,146048.75128474354,0,1,1,0
40050,0,35.096936279932336,9215.680399535127,3,137809.483513412,0,2,1,0
40051,0,37.713506026082236,8623.873002120374,2,144167.11665264968,0,1,1,0
40052,0,35.68148313552945,6953.360618127632,2,134404.70575618176,0,1,1,0
40053,0,33.90417660460095,9485.454977582509,4,134911.3652995974,0,2,1,0
40054,0,39.36843671513935,8709.268247419817,4,133997.983113572,0,2,1,0
40055,0,37.99659957828686,8160.969230978529,2,143951.4419136961,0,1,1,0
40056,0,35.165586999844095,6450.343558165179,2,138256.95225704476,0,1,1,0
40057,0,36.003756442920626,6945.82361198261,2,140223.5804920521,0,1,1,0
40058,0,37.87541130662463,8052.2438713418305,2,144615.1141271109,0,1,1,0
40059,0,37.41104926027973,8307.705142506607,2,145017.81554866416,0,1,1,0
40060,0,35.41518256373685,6814.453192926665,2,133306.57468573283,0,1,1,0
40061,0,38.7975230559405,8525.372340107859,2,142273.2926457683,0,1,1,0
40062,0,36.18532194377281,7216.172489308738,2,136482.362015444,0,1,1,0
40063,0,36.78974667171963,15602.642324892813,1,0.0,317,1,1,0
40064,0,37.951675086435394,15579.606214627209,1,0.0,264,1,1,0
40065,0,38.001552003248804,15640.12382566969,1,0.0,140,1,1,0
40066,0,34.821762880501325,15596.779794538956,7,0.0,56,1,1,0
40067,0,38.01583616232417,15588.54011741928,1,0.0,331,1,1,0
40068,0,35.24288635544521,15579.678882761766,4,0.0,176,1,1,0
40069,0,37.99821743267005,15640.40420350946,1,0.0,139,1,1,0
40070,0,38.3794814669932,15608.346706509212,1,0.0,246,1,1,0
40071,0,37.758515896241825,15660.558822338495,1,0.0,71,1,1,0
40072,0,35.25629187441272,15594.966708324875,6,0.0,88,1,1,0
40073,0,37.52177833014491,15594.222660257063,1,0.0,325,1,1,0
40074,0,35.7513302109499,15576.850330783162,2,0.0,46,1,1,0
40075,0,37.51429353770324,15585.545123702339,3,0.0,252,1,1,0
40076,0,37.787650568384976,15584.404532692774,2,0.0,272,1,1,0
40077,0,38.39256781106347,15607.246378657617,1,0.0,250,1,1,0
40078,0,25.114849959370495,15736.92437928711,2,0.0,179,1,1,0
40079,0,32.615331965701,15579.014158877315,7,0.0,52,1,1,0
40080,0,31.409261672783074,15664.52746161789,1,0.0,253,1,1,0
40081,0,37.73251645617909,15580.308714287943,2,0.0,293,1,1,0
40082,0,33.1265574783765,15579.143489714363,7,0.0,76,1,1,0
40083,0,38.56032363937257,15593.141109136614,1,0.0,297,1,1,0
40084,0,37.95827243564039,15643.762864456137,1,0.0,127,1,1,0
40085,0,38.55118712311564,15580.515823205626,1,0.0,332,1,1,0
40086,0,32.54831626028564,15578.997205112171,7,0.0,49,1,1,0
40087,0,37.96526746204632,15643.174707646584,1,0.0,129,1,1,0
40088,0,20.09039698796111,11146.980657878597,1,0.0,0,1,1,0
40089,0,27.121411939537943,11109.735172768993,4,0.0,0,1,1,0
40090,0,22.51818257837015,11154.041828578664,1,0.0,0,1,1,0
40091,0,29.012296851770376,11183.527888825278,6,0.0,0,1,1,0
40092,0,19.41592119412016,11146.155125573634,1,0.0,0,1,1,0
40093,0,28.309656429037375,11229.887951484005,7,0.0,0,1,1,0
40094,0,24.10077875510391,11121.791997990265,3,0.0,0,1,1,0
40095,0,24.057745694385172,11165.577583686501,4,0.0,0,1,1,0
40096,0,18.56181477778195,11145.10973232898,1,0.0,0,1,1,0
40097,0,26.271420544797866,11113.127904378636,3,0.0,0,1,1,0
40098,0,34.269929632283606,11179.90079826829,3,0.0,0,1,1,0
40099,0,26.938955798911643,11155.3630291846,1,0.0,0,1,1,0
40100,0,26.067305107089048,11154.296162424793,1,0.0,0,1,1,0
40101,0,20.813797298676686,11165.996733363263,2,0.0,0,1,1,0
40102,0,23.696923918490747,11156.635573699816,1,0.0,0,1,1,0
40103,0,32.00847412835591,11194.38301871619,8,0.0,0,1,1,0
40104,0,22.623505925965876,11150.081085320786,1,0.0,0,1,1,0
40105,0,23.304809217521427,11150.914974219088,1,0.0,0,1,1,0
40106,0,25.964915402025344,11154.170841382886,1,0.0,0,1,1,0
40107,0,31.31081199349351,11093.013227021716,5,0.0,0,1,1,0
40108,0,33.64,13182.603,7,0.0,20,1,1,0
40109,0,33.64,13182.603,7,0.0,22,1,1,0
40110,0,35.25372830633771,13161.712106297648,7,0.0,78,1,1,0
40111,0,29.20019303945555,13178.762594832373,7,0.0,68,1,1,0
40112,0,33.64,13182.603,7,0.0,116,1,1,0
40113,0,34.48638684168379,13149.323292118372,7,0.0,68,1,1,0
40114,0,33.426731814680274,13182.418524357641,7,0.0,149,1,1,0
40115,0,35.523675513652115,13158.217442176616,8,0.0,65,1,1,0
40116,0,34.584623131992494,13170.374162368698,7,0.0,109,1,1,0
40117,0,34.033031245388536,13167.149114860596,7,0.0,114,1,1,0
40118,0,34.07314371732192,13176.995637644839,7,0.0,133,1,1,0
40119,0,33.64,13182.603,7,0.0,1,1,1,0
40120,0,33.65518155762127,13182.006065149477,7,0.0,152,1,1,0
40121,0,34.51032665633563,13221.009837167476,7,0.0,154,1,1,0
40122,0,36.78453148624686,13141.894739033836,8,0.0,6,1,1,0
40123,0,33.64,13182.603,7,0.0,92,1,1,0
40124,0,34.14909804606124,13205.069100072906,7,0.0,154,1,1,0
40125,0,33.64,13182.603,7,0.0,76,1,1,0
40126,0,33.64,13182.603,7,0.0,55,1,1,0
40127,0,34.08223438159643,13176.8779523441,7,0.0,133,1,1,0
40128,0,33.64,13182.603,7,0.0,122,1,1,0
40129,0,27.36666099131212,13177.176601113439,7,0.0,32,1,1,0
40130,0,33.64,13182.603,7,0.0,27,1,1,0
40131,0,36.07019612609415,13151.142332955424,8,0.0,39,1,1,0
40132,0,33.64,13182.603,7,0.0,119,1,1,0
40133,0,35.297364278674536,13272.006356948588,8,0.0,0,1,1,0
40134,0,34.23142268015438,13174.946600657098,7,0.0,0,1,1,0
40135,0,33.944807536413556,13170.618047880727,7,0.0,0,1,1,0
40136,0,33.68492405001716,13180.836598175443,7,0.0,0,1,1,0
40137,0,34.08046979049057,13202.040588631135,7,0.0,0,1,1,0
40138,0,33.74716654326049,13188.383894908466,7,0.0,0,1,1,0
40139,0,34.05457414977194,13200.897834184643,7,0.0,0,1,1,0
40140,0,33.644416630732486,13182.797902472694,7,0.0,0,1,1,0
40141,0,28.130441115466375,13177.837266129238,7,0.0,0,1,1,0
40142,0,28.12772797779986,13177.834919282177,7,0.0,0,1,1,0
40143,0,29.022130845594994,13178.608572151761,7,0.0,0,1,1,0
40144,0,30.84830951042153,13180.188205240256,7,0.0,0,1,1,0
40145,0,34.54940567996967,13231.659156008396,8,0.0,0,1,1,0
40146,0,33.66170187604968,13183.560686879518,7,0.0,0,1,1,0
40147,0,34.30352676568469,13156.513302185584,7,0.0,0,1,1,0
40148,0,34.88145120710512,13237.387274404971,7,0.0,0,1,1,0
40149,0,34.08163185065859,13206.425988399309,7,0.0,0,1,1,0
40150,0,34.88670352316085,13133.58294554919,7,0.0,0,1,1,0
40151,0,34.93777061126866,13165.802409848875,7,0.0,0,1,1,0
40152,0,34.492177306248536,13220.208920490482,7,0.0,0,1,1,0
40153,0,39.714841203731005,14316.952272042938,5,0.0,333,1,1,0
40154,0,38.82365104992885,14301.514956008354,5,0.0,333,1,1,0
40155,0,19.939533740057424,14501.940781278401,6,0.0,333,1,1,0
40156,0,28.49939427727384,14420.10335719315,6,0.0,333,1,1,0
40157,0,37.6752958525848,14287.302824173665,4,0.0,333,1,1,0
40158,0,37.48610761429521,14294.33897158051,3,0.0,156,1,1,0
40159,0,25.90154963799464,14444.940317156217,6,0.0,333,1,1,0
40160,0,38.34624567436685,14308.000004316676,6,0.0,333,1,1,0
40161,0,39.17849628953785,14466.27293092479,4,0.0,333,1,1,0
40162,0,28.858298368483933,14275.55426964878,6,0.0,339,1,1,0
40163,0,29.845656815353987,14407.232276200655,6,0.0,333,1,1,0
40164,0,39.001879694508844,14515.443726883344,4,0.0,333,1,1,0
40165,0,37.76775036772617,14296.64757746598,3,0.0,178,1,1,0
40166,0,35.64828581694729,14262.216392794813,3,0.0,333,1,1,0
40167,0,39.04229193618349,14304.2208723547,5,0.0,333,1,1,0
40168,0,31.619755428048,6935.784095956748,6,0.0,337,1,1,0
40169,0,27.95739686150758,6995.687223872917,6,0.0,334,1,1,0
40170,0,31.332422332817103,6940.483840901281,6,0.0,337,1,1,0
40171,0,27.420924268113197,6969.580157079981,4,0.0,266,1,1,0
40172,0,33.768855066607415,6900.63248853923,6,0.0,339,1,1,0
40173,0,28.88086121209372,6980.58263973291,6,0.0,335,1,1,0
40174,0,25.86943967070487,7024.010429129417,5,0.0,326,1,1,0
40175,0,31.7116592059449,7009.004896110076,5,0.0,212,1,1,0
40176,0,13.561434480619528,7105.842980167734,6,0.0,198,1,1,0
40177,0,15.263802284225637,7095.0936408508705,6,0.0,216,1,1,0
40178,0,27.223629734860204,7023.283340405955,5,0.0,307,1,1,0
40179,0,31.352296419339904,7010.148191082538,5,0.0,219,1,1,0
40180,0,28.207803942817176,7020.152238728417,5,0.0,286,1,1,0
40181,0,33.502262137626396,7003.308181242053,5,0.0,174,1,1,0
40182,0,26.298954987544022,7026.225147485526,5,0.0,327,1,1,0
40183,0,34.17096528671702,6894.055399072434,6,0.0,339,1,1,0
40184,0,19.188430274125693,6904.986734566739,4,0.0,79,1,1,0
40185,0,20.182626809948424,6922.698570876329,4,0.0,116,1,1,0
40186,0,28.90062459478088,6908.000628350173,3,0.0,194,1,1,0
40187,0,26.66167932427841,7001.177058823679,5,0.0,302,1,1,0
40188,0,31.502769104319434,9268.620666272727,3,0.0,336,1,1,0
40189,0,28.03749356357565,9164.979367639862,5,0.0,328,1,1,0
40190,0,20.228735284491925,9213.277548458718,6,0.0,333,1,1,0
40191,0,20.27358868332698,9235.51285370751,6,0.0,333,1,1,0
40192,0,38.95658594299974,9317.988593619166,6,0.0,339,1,1,0
40193,0,29.071251213639126,9155.836519623372,4,0.0,327,1,1,0
40194,0,37.31258921173461,9308.500932893834,6,0.0,339,1,1,0
40195,0,13.213870785506206,9187.106860979722,6,0.0,333,1,1,0
40196,0,34.048321809033325,9289.662536779897,6,0.0,337,1,1,0
40197,0,33.2533900165254,9118.848489153845,4,0.0,324,1,1,0
40198,0,37.10611451453956,9887.882816474197,8,0.0,0,1,1,0
40199,0,37.1274147789275,9888.498766869636,8,0.0,0,1,1,0
40200,0,36.82348707999299,9881.849203059974,8,0.0,0,1,1,0
40201,0,36.74694596060707,9880.227992037377,8,0.0,0,1,1,0
40202,0,36.98361744830978,9878.043860875317,6,0.0,0,1,1,0
40203,0,34.50499143203508,9832.741341423418,6,0.0,0,1,1,0
40204,0,37.912025086460154,9911.187735437712,8,0.0,0,1,1,0
40205,0,37.416506682179616,9896.85858198193,8,0.0,0,1,1,0
40206,0,34.88252121884904,9840.737768136949,6,0.0,0,1,1,0
40207,0,34.494627773207185,9914.369936492618,8,0.0,0,1,1,0
40208,0,36.77996598839014,9861.136612236143,2,0.0,0,3,1,0
40209,0,37.4981119583518,9899.218402555638,8,0.0,0,1,1,0
40210,0,38.67676520720236,9933.302107879274,8,0.0,0,1,1,0
40211,0,37.637370128456666,9903.245400689646,8,0.0,0,1,1,0
40212,0,37.09078994390375,9886.941376419783,8,0.0,0,1,1,0
40213,0,36.90335918222774,9889.718464178062,8,0.0,0,1,1,0
40214,0,33.59040697744059,9923.623925471884,7,0.0,0,1,1,0
40215,0,36.08920069561947,9898.050736226794,8,0.0,0,1,1,0
40216,0,37.102072699022976,9887.765937273996,8,0.0,0,1,1,0
40217,0,36.77613268686258,9860.81836957753,2,0.0,0,3,1,0
40218,0,18.726702006617913,12176.197249296885,5,0.0,0,1,1,0
40219,0,23.972469155802436,12149.727024664217,2,0.0,0,1,1,0
40220,0,35.459832895169306,12202.04687110815,1,0.0,0,4,1,0
40221,0,24.908479527651533,12195.451591632886,5,0.0,0,1,1,0
40222,0,30.64897889436098,12173.15866920588,1,0.0,0,2,1,0
40223,0,25.181948485460023,12169.932759871386,3,0.0,0,1,1,0
40224,0,32.664393520149865,12090.077884960541,6,0.0,0,1,1,0
40225,0,34.811932788260336,12074.521598221889,7,0.0,0,1,1,0
40226,0,34.134309388632026,12079.430148236303,7,0.0,0,1,1,0
40227,0,24.42303164951227,12147.453479140679,2,0.0,0,1,1,0
40228,0,27.989262203950773,12136.248949861936,2,0.0,0,1,1,0
40229,0,25.505871808277636,12142.275354957972,1,0.0,0,1,1,0
40230,0,25.478507119240412,12142.25930858277,2,0.0,0,1,1,0
40231,0,33.782405906413146,12122.694432888537,2,0.0,0,1,1,0
40232,0,32.243238536749935,12182.731874800196,1,0.0,0,3,1,0
40233,0,26.373617450000502,12135.646838138284,2,0.0,0,1,1,0
40234,0,31.11958178301496,12101.268150347982,5,0.0,0,1,1,0
40235,0,35.29539828535157,12201.059474648533,1,0.0,0,4,1,0
40236,0,35.18905864061391,12200.42092666373,1,0.0,0,4,1,0
40237,0,28.52396686220928,12120.070195353986,3,0.0,0,1,1,0
40238,0,33.13166677570318,12188.066706066797,1,0.0,0,3,1,0
40239,0,33.52022752415,12083.878417800795,7,0.0,0,1,1,0
40240,0,25.180771556987175,12170.042585278754,3,0.0,0,1,1,0
40241,0,18.896186906045298,12175.34202579342,5,0.0,0,1,1,0
40242,0,26.74033916802815,12149.688080915617,1,0.0,0,1,1,0
40243,0,24.699079505225686,5496.409007630284,7,0.0,0,1,1,0
40244,0,23.85082972106438,5511.273494490845,3,0.0,0,2,1,0
40245,0,31.75593908655373,5494.258859836639,3,0.0,0,4,1,0
40246,0,24.863190544174106,5493.53317267262,8,0.0,0,1,1,0
40247,0,28.394478750630505,5488.0492023216775,5,0.0,0,1,1,0
40248,0,25.39138289813815,5490.926438984595,8,0.0,0,1,1,0
40249,0,25.391591281838696,5495.372331410639,8,0.0,0,1,1,0
40250,0,29.37948686531751,5493.223460616065,5,0.0,0,3,1,0
40251,0,26.41978196491475,5489.941139931758,7,0.0,0,1,1,0
40252,0,33.619195281051574,5578.578885107007,1,0.0,0,1,1,0
40253,0,21.47386306769406,10531.441111936318,7,0.0,0,1,1,0
40254,0,29.74796605590754,10529.4830418168,3,0.0,0,1,1,0
40255,0,29.100418007862586,10525.628566223753,3,0.0,0,1,1,0
40256,0,29.185836511780835,10526.137012723655,3,0.0,0,1,1,0
40257,0,28.24,10520.507,4,0.0,0,1,1,0
40258,0,26.520445787093198,10523.285808414994,4,0.0,0,1,1,0
40259,0,27.907145271730972,10521.044894945644,4,0.0,0,1,1,0
40260,0,34.18863215173184,10555.915735321016,2,0.0,0,1,1,0
40261,0,23.096245081967993,10546.854199226016,3,0.0,0,1,1,0
40262,0,31.657164995525974,10543.049791323769,5,0.0,0,1,1,0
40263,0,21.773827226624256,10530.956368319177,7,0.0,0,1,1,0
40264,0,24.332918258984265,10540.519746070386,3,0.0,0,1,1,0
40265,0,28.69747507874247,10523.23008214157,3,0.0,0,1,1,0
40266,0,23.530199206245662,10528.118062204607,6,0.0,0,1,1,0
40267,0,23.30817723554989,10545.768646208464,3,0.0,0,1,1,0
40268,0,28.24,10520.507,4,0.0,0,1,1,0
40269,0,28.24,10520.507,4,0.0,0,1,1,0
40270,0,29.961800985111818,10530.755876347066,3,0.0,0,1,1,0
40271,0,31.886753674977257,10544.56437130394,5,0.0,0,1,1,0
40272,0,26.679361057095015,10528.500861644623,3,0.0,0,1,1,0
40273,0,17.46413094398455,10575.702858546256,2,0.0,0,1,1,0
40274,0,38.94130688188526,10584.205634123698,2,0.0,0,1,1,0
40275,0,24.45250707575096,10539.907191539549,3,0.0,0,1,1,0
40276,0,26.622273267203422,10523.121254685611,4,0.0,0,1,1,0
40277,0,28.24,10520.507,4,0.0,0,1,1,0
40278,0,27.94878553755187,10521.99865066802,3,0.0,0,1,1,0
40279,0,37.738342906560334,10577.04509168024,2,0.0,0,1,1,0
40280,0,28.24,10520.507,4,0.0,0,1,1,0
40281,0,24.337849401975692,10540.494487906091,3,0.0,0,1,1,0
40282,0,38.659222759023486,10582.52655197676,2,0.0,0,1,1,0
40283,0,36.410937949950515,20869.74413694274,4,0.0,0,1,2,0
40284,0,32.450015064545354,20933.658983074045,2,0.0,0,1,2,0
40285,0,36.31264344502146,20951.331852517356,2,0.0,0,1,2,0
40286,0,27.87718334859766,20815.802739655242,2,0.0,0,1,1,0
40287,0,37.42340854511094,21177.802780766062,2,0.0,0,3,1,0
40288,0,21.7530625810912,20737.54079411161,2,0.0,0,3,1,0
40289,0,31.44609158279212,20895.73527295057,2,0.0,0,1,2,0
40290,0,36.37658624871481,20898.257194025085,3,0.0,0,1,2,0
40291,0,36.262273395258354,20993.140672822392,2,0.0,0,1,2,0
40292,0,36.656766331007454,20665.698386386113,7,0.0,0,1,1,0
40293,0,36.530792019857095,20770.261263784614,6,0.0,0,1,1,0
40294,0,36.421989745232516,20860.570778465502,4,0.0,0,1,2,0
40295,0,36.52330163739256,21043.96537516294,2,0.0,0,1,2,0
40296,0,32.72449705192077,20924.367611195354,2,0.0,0,1,2,0
40297,0,19.723233647456873,20700.32586070103,2,0.0,0,4,1,0
40298,0,37.22403061775837,20876.483618602724,2,0.0,0,2,1,0
40299,0,16.116836459434765,20634.206086280403,2,0.0,0,4,1,0
40300,0,36.6761007577008,20947.838484539127,2,0.0,0,1,2,0
40301,0,36.954473998847064,21108.07663764744,2,0.0,0,2,2,0
40302,0,37.52751339506259,20836.9621862678,2,0.0,0,2,1,0
40303,0,21.767492356114694,20737.805349960494,2,0.0,0,3,1,0
40304,0,36.58232446137857,20727.48761957374,6,0.0,0,1,1,0
40305,0,34.42874473719449,20969.93706138153,2,0.0,0,1,2,0
40306,0,19.8707946309133,20703.031247387727,2,0.0,0,4,1,0
40307,0,25.80952319469626,20811.91204240576,2,0.0,0,2,2,0
40308,0,36.97554101873472,5111.774333030438,6,0.0,6,1,1,0
40309,0,39.67740345393087,5098.279703107495,6,0.0,6,1,1,0
40310,0,38.653533668985055,5091.60818047642,6,0.0,6,1,1,0
40311,0,20.900154288158422,5178.083555969421,6,0.0,0,1,1,0
40312,0,28.323104469996693,5147.464693311749,6,0.0,3,1,1,0
40313,0,18.101294601219877,5124.176099582477,5,0.0,1,1,1,0
40314,0,36.524510401100734,5076.421703350317,6,0.0,5,1,1,0
40315,0,39.10323494495361,5094.815932239444,6,0.0,6,1,1,0
40316,0,20.106648577388718,5181.356680775725,6,0.0,0,1,1,0
