,oci,seg_length_ft,seg_width_ft,area_sq_ft,oci_wt,seg_cd,length,width,paving_miles,oci_cat,func_cat,pvm_cat,status_cat,day_diff
286,86.74,394.0049,52.0,20488.254,1777151.2,3,395,52,0.14962122,1,2,1,1,0
287,87.05,389.9999,52.0,20279.994,1765414.1,3,390,52,0.14772727,1,2,1,1,0
288,87.05,389.9999,52.0,20279.994,1765414.1,3,390,52,0.14772727,1,2,1,1,0
289,69.72,381.0055,52.0,19812.285,1381391.9,3,382,52,0.14469697,1,2,1,1,0
290,69.72,381.0055,52.0,19812.285,1381391.9,3,382,52,0.14469697,1,2,1,1,0
291,96.5,1028.4473,15.0,15426.71,1488677.5,3,1029,15,0.19488636,1,1,2,2,154
292,96.5,1028.4473,15.0,15426.71,1488677.5,3,1029,15,0.19488636,1,1,2,1,0
293,91.0,92.0053,30.0,2760.159,251174.47,3,93,30,0.017613636,1,1,1,2,154
294,91.0,92.0053,30.0,2760.159,251174.47,3,93,30,0.017613636,1,1,1,1,0
295,91.0,373.0016,30.0,11190.048,1018294.4,3,374,30,0.07083333,1,1,1,2,154
296,91.0,373.0016,30.0,11190.048,1018294.4,3,374,30,0.07083333,1,1,1,1,0
297,52.18,169.0118,51.0,8619.602,449788.06,3,170,50,0.06439394,1,2,1,2,333
298,36.83,206.0248,51.0,10507.265,386940.53,3,207,50,0.07840909,0,2,1,2,333
299,81.59,307.8986,32.0,9852.755,803866.56,3,308,32,0.058333334,1,1,1,4,194
300,83.6,392.2375,32.0,12551.6,1049364.0,3,393,32,0.07443182,1,1,1,4,194
301,89.55,380.0015,52.0,19760.078,1769475.5,3,381,52,0.14431818,1,2,1,1,0
302,82.54,393.0011,52.0,20436.057,1686710.4,3,394,52,0.14924243,1,2,1,1,0
303,80.21,394.0113,52.0,20488.588,1643348.6,3,395,52,0.14962122,1,2,1,1,0
304,81.72,379.0055,52.0,19708.285,1610640.0,3,380,52,0.14393939,1,2,1,4,194
305,81.72,379.0055,52.0,19708.285,1610640.0,3,380,52,0.14393939,1,2,1,1,0
306,89.3,378.8568,52.0,19700.553,1759180.6,3,379,52,0.1435606,1,2,1,4,194
307,89.3,378.8568,52.0,19700.553,1759180.6,3,379,52,0.1435606,1,2,1,1,0
308,68.06,356.9999,51.0,18206.994,1239168.1,3,357,50,0.13522728,1,1,1,2,333
309,19.16,384.0526,51.0,19586.682,375280.84,3,385,51,0.14583333,0,1,1,2,333
310,70.64,380.0002,52.0,19760.01,1395847.1,3,381,52,0.14431818,1,2,1,1,0
311,72.67,395.0049,52.0,20540.254,1492701.4,3,396,52,0.15,1,2,1,1,0
312,72.67,395.0049,52.0,20540.254,1492701.4,3,396,52,0.15,1,2,1,1,0
313,74.68,187.6078,32.0,6003.4497,448361.62,3,188,32,0.03560606,1,3,1,1,0
314,77.86,381.0642,32.0,12194.055,949429.06,3,382,32,0.07234848,1,3,1,1,0
315,68.55,384.0012,32.0,12288.038,842369.6,3,385,32,0.072916664,1,3,1,1,0
316,75.66,395.5078,52.0,20566.406,1556013.1,3,396,52,0.15,1,2,1,1,0
317,34.27,377.0052,52.0,19604.27,671838.4,3,378,52,0.14318182,0,2,1,1,0
318,95.4,391.0114,52.0,20332.594,1939729.4,3,392,52,0.14848484,1,2,1,2,154
319,79.23,394.9999,60.0,23699.994,1877703.1,3,395,60,0.14962122,1,2,1,2,154
320,79.23,394.9999,60.0,23699.994,1877703.1,3,395,60,0.14962122,1,2,1,1,0
321,74.18,376.0056,60.0,22560.336,1673525.8,3,377,60,0.14280303,1,2,1,2,154
322,74.18,376.0056,60.0,22560.336,1673525.8,3,377,60,0.14280303,1,2,1,1,0
323,82.39,381.0012,60.0,22860.072,1883395.6,3,382,60,0.14469697,1,2,1,2,154
324,82.39,381.0012,60.0,22860.072,1883395.6,3,382,60,0.14469697,1,2,1,1,0
325,95.75,377.0012,52.0,19604.062,1877089.0,3,378,52,0.14318182,1,2,1,2,154
326,70.98,380.0012,52.0,19760.062,1402490.2,3,381,52,0.14431818,1,2,1,2,154
327,79.1,380.0015,52.0,19760.078,1563022.1,3,381,52,0.14431818,1,2,1,2,154
328,87.38,392.0114,52.0,20384.594,1781205.8,3,393,52,0.14886364,1,2,1,1,0
329,82.26,393.9999,52.0,20487.994,1685301.5,3,394,52,0.14924243,1,2,1,1,0
330,71.9,376.0016,52.0,19552.084,1405794.8,3,377,52,0.14280303,1,2,1,1,0
331,51.9,383.0012,52.0,19916.062,1033603.8,3,384,52,0.14545454,1,2,1,1,0
332,70.03,384.0002,52.0,19968.01,1398319.9,3,385,52,0.14583333,1,2,1,1,0
333,72.76,378.9999,52.0,19707.994,1434032.5,3,379,52,0.1435606,1,1,1,2,154
334,72.76,378.9999,52.0,19707.994,1434032.5,3,379,52,0.1435606,1,1,1,1,0
335,65.86,383.0002,52.0,19916.01,1311668.5,3,384,52,0.14545454,1,2,1,1,0
336,88.22,386.0012,52.0,20072.062,1770677.0,3,387,52,0.1465909,1,1,1,1,0
337,89.85,340.0059,36.0,12240.212,1099832.0,8,341,36,0.06458333,1,1,1,1,0
338,94.03,327.0245,36.0,11772.882,1106980.5,8,328,36,0.062121212,1,1,1,1,0
339,85.64,494.0091,36.0,17784.328,1522978.6,8,495,36,0.09375,1,1,1,1,0
340,96.65,1509.2102,40.0,60368.406,5834848.0,8,1510,40,0.28598484,1,1,1,1,0
341,96.65,1509.2102,40.0,60368.406,5834848.0,8,1510,40,0.28598484,1,1,1,1,0
342,43.54,392.0002,52.0,20384.01,887601.4,8,393,52,0.14886364,1,1,1,1,0
343,41.61,379.1067,52.0,19713.549,820320.2,8,380,52,0.14393939,1,1,1,1,0
344,86.93,384.0471,52.0,19970.45,1736071.1,8,385,52,0.14583333,1,1,1,1,0
345,42.49,380.0117,52.0,19760.61,839628.25,8,381,52,0.14431818,1,1,1,1,0
346,85.87,346.007,52.0,17992.363,1544968.2,8,347,52,0.13143939,1,1,1,1,0
347,50.76,384.1976,52.0,19978.275,1014177.2,8,385,52,0.14583333,1,1,1,1,0
348,87.87,373.0685,52.0,19399.562,1704600.8,8,374,52,0.14166667,1,1,1,1,0
349,22.06,384.0051,52.0,19968.266,440499.94,3,385,52,0.14583333,0,1,1,1,0
350,52.09,382.0051,52.0,19864.266,1034729.56,3,383,52,0.14507575,1,1,1,1,0
351,43.83,236.0087,52.0,12272.452,537901.56,3,237,52,0.08977272,1,1,1,1,0
352,41.03,393.0813,52.0,20440.229,838621.7,8,394,52,0.14924243,1,1,1,1,0
353,53.76,395.0318,52.0,20541.654,1104319.2,8,396,52,0.15,1,1,1,1,0
354,100.0,379.0052,52.0,19708.27,1970827.0,8,380,52,0.14393939,1,1,1,1,0
355,38.28,383.9999,52.0,19967.994,764374.8,8,384,52,0.14545454,0,1,1,1,0
356,14.38,379.0055,52.0,19708.285,283405.16,8,380,52,0.14393939,0,1,1,1,0
357,34.92,379.0012,52.0,19708.062,688205.56,8,380,52,0.14393939,0,1,1,1,0
358,41.88,381.0327,52.0,19813.701,829797.75,8,382,52,0.14469697,1,1,1,1,0
359,0.0,243.9381,29.0,7074.205,0.0,3,244,29,0.04621212,0,1,1,1,0
360,54.2,380.9999,52.0,19811.994,1073849.8,3,381,52,0.14431818,1,1,1,1,0
361,57.82,375.9999,52.0,19551.994,1130418.1,3,376,52,0.14242424,1,1,1,1,0
362,84.67,392.9999,52.0,20435.994,1730274.8,8,393,52,0.14886364,1,1,1,1,0
363,88.93,395.0204,52.0,20541.06,1826757.6,8,396,52,0.15,1,1,1,1,0
364,30.61,381.0642,52.0,19815.338,606547.5,8,382,52,0.14469697,0,1,1,1,0
365,24.71,381.0051,52.0,19812.266,489561.06,8,382,52,0.14469697,0,1,1,1,0
366,30.44,382.012,52.0,19864.623,604679.1,8,383,52,0.14507575,0,1,1,1,0
367,22.84,378.9999,52.0,19707.994,450130.6,8,379,52,0.1435606,0,1,1,1,0
368,24.8,380.0117,52.0,19760.61,490063.1,3,381,52,0.14431818,0,1,1,1,0
369,30.18,380.9999,52.0,19811.994,597926.0,3,381,52,0.14431818,0,1,1,1,0
370,32.83,378.9999,52.0,19707.994,646934.6,3,379,52,0.1435606,0,1,1,1,0
371,12.37,412.001,52.0,21424.053,265015.53,8,413,52,0.1564394,0,1,1,1,0
372,12.53,394.0053,52.0,20488.275,256718.1,8,395,52,0.14962122,0,1,1,1,0
373,93.73,377.0052,52.0,19604.27,1837547.5,8,378,52,0.14318182,1,1,1,1,0
374,36.57,383.0051,52.0,19916.266,728377.6,8,384,52,0.14545454,0,1,1,1,0
375,49.33,381.0002,52.0,19812.01,977366.1,8,382,52,0.14469697,1,1,1,1,0
376,38.73,381.0209,52.0,19813.086,767440.1,8,382,52,0.14469697,0,1,1,1,0
377,38.54,384.0689,52.0,19971.582,769704.8,8,385,52,0.14583333,0,1,1,1,0
378,73.49,372.1038,30.0,11163.114,820377.25,3,373,30,0.07064394,1,1,1,1,0
379,56.47,381.0012,30.0,11430.036,645499.9,3,382,30,0.07234848,1,1,1,1,0
380,58.88,378.0012,30.0,11340.036,667678.6,3,379,30,0.0717803,1,1,1,1,0
381,22.97,381.9648,40.0,15278.592,350918.7,8,382,40,0.07234848,0,1,1,1,0
382,17.41,375.1338,40.0,15005.352,261243.17,8,376,40,0.07121212,0,1,1,1,0
383,7.62,386.0026,40.0,15440.104,117653.59,8,387,40,0.07329545,0,1,1,1,0
384,52.07,378.0,40.0,15120.0,787268.2,3,378,40,0.07159091,1,1,1,1,0
385,78.91,381.0025,40.0,15240.1,1202596.2,3,382,40,0.07234848,1,1,1,1,0
386,90.71,402.0627,40.0,16082.508,1458812.1,8,403,40,0.07632576,1,1,1,1,0
387,1.04,393.0027,40.0,15720.108,16348.912,8,394,40,0.074621215,0,1,1,1,0
388,0.0,374.0026,40.0,14960.104,0.0,8,375,40,0.07102273,0,5,1,1,0
389,21.52,388.2035,40.0,15528.14,334103.47,8,389,40,0.07367424,0,5,1,1,0
390,55.26,1683.46,41.0,69021.86,3813871.8,8,1684,41,0.3189394,1,1,1,1,0
391,65.37,380.0026,60.0,22800.156,1490491.8,3,381,60,0.14431818,1,1,1,1,0
392,84.44,380.0025,60.0,22800.15,1925244.6,3,381,60,0.14431818,1,3,1,1,0
393,82.84,380.0028,60.0,22800.168,1888765.9,3,381,60,0.14431818,1,3,1,1,0
394,89.64,380.0025,60.0,22800.15,2043805.5,3,381,60,0.14431818,1,3,1,1,0
395,78.34,384.0648,60.0,23043.889,1805166.0,3,385,60,0.14583333,1,3,1,1,0
396,71.23,392.005,60.0,23520.3,1675445.0,8,393,60,0.14886364,1,3,1,1,0
397,62.34,387.024,60.0,23221.44,1447531.6,8,388,60,0.14696969,1,3,1,1,0
398,77.89,378.0211,60.0,22681.266,1766643.8,8,379,60,0.1435606,1,3,1,1,0
399,58.56,390.4999,60.0,23429.994,1372060.5,8,391,60,0.14810607,1,3,1,1,0
400,72.0,163.0595,40.0,6522.38,469611.38,3,164,40,0.031060606,1,4,1,1,0
401,92.31,387.0,40.0,15480.0,1428927.9,8,387,40,0.07329545,1,1,1,1,0
402,81.65,389.0,40.0,15560.0,1270474.0,8,389,40,0.07367424,1,1,1,1,0
403,49.42,380.0,40.0,15200.0,751184.0,8,380,40,0.071969695,1,1,2,1,0
404,58.11,392.0,40.0,15680.0,911164.8,8,392,40,0.07424242,1,1,2,1,0
405,90.0,66.0,40.0,2640.0,237600.0,3,66,40,0.0125,1,2,1,1,0
406,82.21,2188.4397,44.0,96291.34,7915726.0,3,2189,44,0.41458333,1,2,1,1,0
407,93.8,452.0655,36.0,16274.358,1526534.8,8,453,36,0.085795455,1,5,1,4,217
408,93.8,452.0655,36.0,16274.358,1526534.8,8,453,36,0.085795455,1,5,1,1,0
409,37.82,459.3843,40.0,18375.371,694956.56,8,460,40,0.08712121,0,1,1,2,154
410,37.82,459.3843,40.0,18375.371,694956.56,8,460,40,0.08712121,0,1,1,1,0
411,43.03,610.0006,40.0,24400.023,1049933.0,8,611,40,0.1157197,1,1,1,2,154
412,43.03,610.0006,40.0,24400.023,1049933.0,8,611,40,0.1157197,1,1,1,1,0
413,32.2,382.013,25.0,9550.325,307520.47,8,383,25,0.07253788,0,1,1,1,0
414,82.13,636.0126,40.0,25440.504,2089479.5,3,637,40,0.120643936,1,1,1,1,0
415,91.44,381.0327,42.0,16003.373,1463412.5,3,382,42,0.07234848,1,1,1,2,154
416,91.44,381.0327,42.0,16003.373,1463412.5,3,382,42,0.07234848,1,1,1,1,0
417,88.02,377.0214,42.0,15834.898,1393851.1,3,378,42,0.07159091,1,1,1,2,154
418,88.02,377.0214,42.0,15834.898,1393851.1,3,378,42,0.07159091,1,1,1,1,0
419,82.41,385.0324,42.0,16171.36,1332649.5,3,386,42,0.07310606,1,2,1,2,154
420,82.41,385.0324,42.0,16171.36,1332649.5,3,386,42,0.07310606,1,2,1,1,0
421,77.47,476.8123,42.0,20026.117,1551463.2,3,477,42,0.09034091,1,2,1,2,154
422,91.24,282.0072,38.0,10716.273,977709.94,3,283,38,0.053598486,1,1,1,1,0
423,0.97,760.0455,37.0,28121.684,27278.033,8,761,37,0.14412878,0,4,1,1,0
424,8.0,289.3348,24.0,6944.035,55552.28,3,290,24,0.054924242,0,1,1,1,0
425,61.2,382.3768,60.0,22942.607,1404087.6,3,383,60,0.14507575,1,2,1,1,0
426,50.85,381.674,50.0,19083.7,970329.8,3,382,50,0.14469697,1,2,1,1,0
427,39.02,380.0131,52.0,19760.682,771101.3,3,381,52,0.14431818,0,2,1,1,0
428,42.46,595.1188,38.0,22614.514,960121.8,3,596,38,0.112878785,1,2,1,1,47
429,53.05,392.0261,38.0,14896.992,790225.8,8,393,38,0.07443182,1,4,1,1,0
430,78.58,389.0028,46.0,17894.129,1406084.9,8,390,46,0.07386363,1,4,1,1,0
431,73.55,381.0656,40.0,15242.624,1121095.0,8,382,40,0.07234848,1,4,1,1,0
432,50.82,376.1188,40.0,15044.752,764514.1,8,377,40,0.071401514,1,4,1,1,0
433,78.49,394.0113,52.0,20488.588,1608190.2,3,395,52,0.14962122,1,1,1,1,0
434,65.68,381.0117,52.0,19812.61,1301292.1,3,382,52,0.14469697,1,1,1,1,0
435,62.64,380.0121,52.0,19760.629,1237726.8,3,381,52,0.14431818,1,1,1,1,0
436,65.24,379.0118,52.0,19708.613,1285711.1,3,380,52,0.14393939,1,1,1,1,0
437,61.96,382.0208,52.0,19865.082,1230800.8,3,383,52,0.14507575,1,1,1,1,0
438,66.9,378.0333,52.0,19657.732,1315102.2,3,379,52,0.1435606,1,1,1,1,0
439,62.37,383.0325,52.0,19917.69,1242226.5,3,384,52,0.14545454,1,1,1,1,0
440,82.32,667.0067,40.0,26680.268,2196213.0,3,668,40,0.12651515,1,1,1,1,0
441,70.87,656.0373,40.0,26241.492,1859629.6,3,657,40,0.12443182,1,1,1,1,0
442,79.15,651.7982,40.0,26071.928,2063488.9,3,652,40,0.12348485,1,1,1,1,0
443,64.25,394.1858,40.0,15767.432,1013057.5,3,395,40,0.07481061,1,1,1,1,0
444,83.02,366.2928,40.0,14651.712,1216385.1,3,367,40,0.06950758,1,1,1,1,0
445,86.18,376.0651,40.0,15042.604,1296371.6,3,377,40,0.071401514,1,1,1,1,0
446,86.18,376.0651,40.0,15042.604,1296371.6,3,377,40,0.071401514,1,1,1,4,0
447,89.06,380.0473,40.0,15201.892,1353880.5,3,381,40,0.07215909,1,1,1,1,0
448,89.06,380.0473,40.0,15201.892,1353880.5,3,381,40,0.07215909,1,1,1,1,0
449,77.9,382.0473,40.0,15281.892,1190520.5,3,383,40,0.07253788,1,1,1,1,0
450,65.27,375.0479,40.0,15001.916,979145.06,3,376,40,0.07121212,1,1,1,1,0
451,44.61,383.0639,40.0,15322.556,683600.5,3,384,40,0.07272727,1,1,1,1,0
452,42.09,378.065,40.0,15122.6,636510.25,3,379,40,0.0717803,1,1,1,1,0
453,36.38,384.0832,40.0,15363.328,558948.6,3,385,40,0.072916664,0,1,1,1,0
454,28.95,466.0001,40.0,18640.004,539628.1,3,467,40,0.08844697,0,1,1,2,333
455,61.63,418.5495,40.0,16741.98,1031808.25,3,419,40,0.07935606,1,1,1,1,0
456,65.12,381.0237,40.0,15240.948,992490.56,8,382,40,0.07234848,1,1,1,1,0
457,65.33,381.0262,40.0,15241.048,995697.7,8,382,40,0.07234848,1,1,1,1,0
458,65.82,375.0131,40.0,15000.524,987334.5,8,376,40,0.07121212,1,1,1,1,0
459,81.91,748.3037,40.0,29932.148,2451622.5,8,749,40,0.14185606,1,5,1,1,0
460,84.88,386.9999,50.0,19349.994,1642388.9,8,387,50,0.1465909,1,1,1,4,217
461,84.88,386.9999,50.0,19349.994,1642388.9,8,387,50,0.1465909,1,1,1,1,0
462,89.66,2144.4153,50.0,107220.76,9613199.0,8,2145,50,0.8125,1,1,1,4,217
463,89.66,2144.4153,50.0,107220.76,9613199.0,8,2145,50,0.8125,1,1,1,1,0
464,83.67,678.0,52.0,35256.0,2949728.5,3,678,52,0.25681818,1,2,1,1,0
465,83.67,678.0,52.0,35256.0,2949728.5,3,678,52,0.25681818,1,2,1,1,0
466,83.52,680.0,52.0,35360.0,2953196.5,3,680,52,0.25757575,1,2,1,1,0
467,83.52,680.0,52.0,35360.0,2953196.5,3,680,52,0.25757575,1,2,1,1,0
468,80.72,680.0,52.0,35360.0,2854188.5,3,680,52,0.25757575,1,2,1,5,154
469,80.72,680.0,52.0,35360.0,2854188.5,3,680,52,0.25757575,1,2,1,1,0
470,86.6,681.0,52.0,35412.0,3066608.5,3,681,52,0.25795454,1,2,1,1,0
471,86.6,681.0,52.0,35412.0,3066608.5,3,681,52,0.25795454,1,2,1,1,0
472,42.91,680.0,52.0,35360.0,1517368.4,3,680,52,0.25757575,1,2,1,1,0
473,50.27,690.3834,52.0,35899.938,1804689.9,3,691,52,0.2617424,1,2,1,1,0
474,86.25,398.0,52.0,20696.0,1785030.0,3,398,52,0.15075758,1,2,1,1,0
475,83.78,379.0,52.0,19708.0,1651215.1,3,379,52,0.1435606,1,2,1,1,0
476,83.06,380.0,52.0,19760.0,1641305.1,3,380,52,0.14393939,1,1,1,1,0
477,87.91,379.0,52.0,19708.0,1732490.9,3,379,52,0.1435606,1,1,1,1,0
478,90.4,382.0,52.0,19864.0,1795626.1,3,382,52,0.14469697,1,1,1,1,0
479,88.77,378.0,52.0,19656.0,1744823.8,3,378,52,0.14318182,1,1,1,1,0
480,82.05,384.0116,52.0,19968.604,1638503.8,3,385,52,0.14583333,1,2,1,1,0
481,96.27,663.0369,40.0,26521.477,2553275.5,3,664,40,0.12575758,1,2,1,1,0
482,87.11,662.0272,40.0,26481.088,2306820.5,3,663,40,0.12556818,1,2,1,1,0
483,92.78,326.0383,40.0,13041.532,1209941.1,3,327,40,0.06193182,1,2,1,1,0
484,97.07,329.0243,40.0,13160.972,1277509.2,3,330,40,0.0625,1,2,1,1,0
485,90.73,328.0061,40.0,13120.244,1190426.0,3,329,40,0.062310606,1,2,1,1,0
486,91.01,870.1141,40.0,34804.562,3167563.2,3,871,40,0.16496213,1,2,1,1,0
487,61.12,219.7416,40.0,8789.664,537224.25,3,220,40,0.041666668,1,2,1,1,0
488,76.2,361.6386,40.0,14465.544,1102332.4,3,362,40,0.06856061,1,2,1,1,0
489,86.31,380.0213,52.0,19761.107,1705620.8,3,381,52,0.14431818,1,2,1,1,0
490,90.09,380.0328,52.0,19761.705,1780371.6,3,381,52,0.14431818,1,2,1,1,0
491,72.77,376.0331,52.0,19553.72,1422924.2,3,377,52,0.14280303,1,2,1,1,0
492,82.44,379.0649,52.0,19711.375,1625005.8,3,380,52,0.14393939,1,2,1,1,0
493,44.96,382.064,52.0,19867.328,893155.6,3,383,52,0.14507575,1,2,1,1,0
494,47.19,378.0845,52.0,19660.395,927774.0,3,379,52,0.1435606,1,1,1,2,154
495,47.19,378.0845,52.0,19660.395,927774.0,3,379,52,0.1435606,1,1,1,1,72
496,55.97,383.0469,52.0,19918.44,1114835.0,3,384,52,0.14545454,1,2,1,2,154
497,55.97,383.0469,52.0,19918.44,1114835.0,3,384,52,0.14545454,1,2,1,1,72
498,58.13,380.0331,52.0,19761.72,1148788.4,3,381,52,0.14431818,1,2,1,2,154
499,58.13,380.0331,52.0,19761.72,1148788.4,3,381,52,0.14431818,1,2,1,1,72
500,46.41,384.0468,52.0,19970.434,926827.8,3,385,52,0.14583333,1,2,1,2,154
501,46.41,384.0468,52.0,19970.434,926827.8,3,385,52,0.14583333,1,2,1,1,72
502,72.58,715.0112,52.0,37180.582,2698566.8,3,716,52,0.27121213,1,1,1,1,0
503,72.58,715.0112,52.0,37180.582,2698566.8,3,716,52,0.27121213,1,1,1,1,0
504,78.14,452.0,52.0,23504.0,1836508.5,3,452,52,0.17121212,1,2,1,1,0
505,78.14,452.0,52.0,23504.0,1836508.5,3,452,52,0.17121212,1,2,1,1,0
506,91.41,402.6027,40.0,16104.108,1472108.8,3,403,40,0.07632576,1,2,1,1,0
507,7.78,386.7364,40.0,15469.456,120352.37,3,387,40,0.07329545,0,2,1,1,0
508,64.97,379.0213,40.0,15160.852,984939.94,3,380,40,0.071969695,1,2,1,1,0
509,38.63,381.0131,40.0,15240.524,588802.4,3,382,40,0.07234848,0,2,1,1,0
510,59.43,381.0131,40.0,15240.524,905713.9,3,382,40,0.07234848,1,2,1,1,0
511,92.37,663.0188,45.0,29835.846,2755817.8,3,664,45,0.12575758,1,1,1,1,0
512,86.3,655.0069,45.0,29475.31,2543837.2,3,656,45,0.124242425,1,1,1,1,0
513,46.43,662.0121,45.0,29790.545,1383055.9,3,663,45,0.12556818,1,1,1,2,333
514,49.82,343.0014,30.0,10290.042,512691.06,3,344,30,0.06515151,1,1,1,2,333
515,74.07,644.007,30.0,19320.21,1431048.0,3,645,30,0.12215909,1,1,1,1,0
516,41.01,534.0037,45.0,24030.166,985525.2,3,535,45,0.10132576,1,1,1,2,333
517,83.94,769.5801,25.0,19239.502,1614963.9,3,770,25,0.14583333,1,1,1,2,154
518,83.94,769.5801,25.0,19239.502,1614963.9,3,770,25,0.14583333,1,1,1,1,0
519,84.29,759.7133,25.0,18992.832,1600829.9,3,760,25,0.14393939,1,1,1,1,0
520,81.51,382.0051,40.0,15280.204,1245489.4,3,383,40,0.07253788,1,1,1,2,154
521,81.51,382.0051,40.0,15280.204,1245489.4,3,383,40,0.07253788,1,1,1,1,0
522,86.58,383.0051,40.0,15320.204,1326392.6,3,384,40,0.07272727,1,1,1,2,154
523,86.58,383.0051,40.0,15320.204,1326392.6,3,384,40,0.07272727,1,1,1,1,0
524,65.2,384.0207,40.0,15360.828,1001526.0,3,385,40,0.072916664,1,2,1,1,0
525,65.2,373.6487,40.0,14945.948,974475.8,3,374,40,0.07083333,1,2,1,1,0
526,66.08,704.0858,36.0,25347.088,1674884.9,3,705,36,0.13352273,1,2,1,1,0
527,42.89,414.001,50.0,20700.05,887742.4,3,415,50,0.15719697,1,1,1,1,0
528,32.69,676.0029,50.0,33800.145,1104791.5,3,677,50,0.2564394,0,1,1,1,0
529,42.69,692.7962,50.0,34639.81,1478842.8,3,693,50,0.2625,1,2,1,1,0
530,81.39,664.0,45.0,29880.0,2431993.0,3,664,45,0.12575758,1,2,1,1,0
531,46.39,656.0274,45.0,29521.232,1369549.0,3,657,45,0.12443182,1,2,1,2,333
532,84.83,659.0372,45.0,29656.674,2515775.8,3,660,45,0.125,1,2,1,1,0
533,85.24,346.013,45.0,15570.585,1327299.0,3,347,45,0.065719694,1,2,1,1,0
534,82.61,327.0,30.0,9810.0,810423.75,3,327,30,0.06193182,1,2,1,1,0
535,81.88,320.0,30.0,9600.0,786086.4,3,320,30,0.060606062,1,2,1,1,0
536,84.6,187.0,34.0,6358.0,537861.4,3,187,34,0.035416666,1,2,1,1,0
537,76.04,201.0,34.0,6834.0,519657.38,3,201,34,0.038068183,1,2,1,1,0
538,92.8,100.0,34.0,3400.0,315520.0,3,100,34,0.018939395,1,2,1,1,0
539,77.28,285.0,34.0,9690.0,748881.94,3,285,34,0.053977273,1,2,1,1,0
540,80.14,437.0,34.0,14858.0,1190779.5,3,437,34,0.082765155,1,2,1,1,0
541,73.08,778.0162,30.0,23340.486,1705722.8,3,779,30,0.14753787,1,1,1,2,154
542,73.08,778.0162,30.0,23340.486,1705722.8,3,779,30,0.14753787,1,1,1,1,0
543,78.08,366.6147,30.0,10998.441,858736.25,3,367,30,0.06950758,1,1,1,1,0
544,83.69,385.4646,30.0,11563.938,967762.8,3,386,30,0.07310606,1,1,1,1,0
545,100.0,224.6524,40.0,8986.096,898609.6,3,225,40,0.042613637,1,1,1,1,0
546,68.74,861.1306,36.0,31000.701,2130864.2,3,862,36,0.16325757,1,2,1,1,0
547,71.65,355.7485,34.0,12095.449,866614.75,3,356,34,0.067424245,1,1,1,1,0
548,84.7,381.3063,34.0,12964.414,1098034.0,3,382,34,0.07234848,1,1,1,1,0
549,90.23,361.3614,28.0,10118.119,912937.7,3,362,28,0.06856061,1,1,1,2,154
550,90.23,361.3614,28.0,10118.119,912937.7,3,362,28,0.06856061,1,1,1,1,0
551,68.91,378.0055,40.0,15120.22,1041904.1,8,379,40,0.0717803,1,4,1,1,0
552,75.97,378.0525,40.0,15122.1,1148886.4,8,379,40,0.0717803,1,4,1,1,0
553,32.51,387.0447,40.0,15481.788,503343.9,8,388,40,0.073484845,0,4,1,1,0
554,78.75,709.9332,26.0,18458.264,1453514.4,3,710,26,0.1344697,1,1,1,1,0
555,34.66,705.0857,34.0,23972.914,830901.2,3,706,34,0.13371213,0,1,1,1,0
556,82.36,672.1071,52.0,34949.57,2878446.5,3,673,52,0.25492424,1,1,1,1,0
557,81.27,707.1021,54.0,38183.51,3103097.8,3,708,54,0.26818183,1,1,1,1,0
558,93.33,360.068,48.0,17283.264,1613047.0,9,361,48,0.068371214,1,2,1,1,0
559,81.92,346.052,50.0,17302.6,1417429.0,9,347,50,0.13143939,1,2,1,1,0
560,70.33,664.4428,45.0,29899.926,2102981.5,3,665,45,0.12594697,1,1,2,1,0
561,52.8,659.0,45.0,29655.0,1565902.6,3,659,45,0.124810606,1,1,1,2,333
562,55.28,660.0121,45.0,29700.545,1641846.1,3,661,45,0.1251894,1,1,2,2,333
563,55.28,660.0121,45.0,29700.545,1641846.1,3,661,45,0.1251894,1,1,2,1,0
564,75.07,347.4068,45.0,15633.306,1173561.0,3,348,45,0.06590909,1,1,2,1,0
565,28.83,655.1868,30.0,19655.604,566671.06,3,656,30,0.124242425,0,1,1,1,0
566,63.96,380.38,39.0,14834.82,948835.06,3,381,39,0.07215909,1,1,1,2,154
567,63.96,380.38,39.0,14834.82,948835.06,3,381,39,0.07215909,1,1,1,1,0
568,84.43,379.5816,38.0,14424.101,1217855.6,3,380,38,0.071969695,1,1,1,2,154
569,84.43,379.5816,38.0,14424.101,1217855.6,3,380,38,0.071969695,1,1,1,1,0
570,82.16,382.5231,38.0,14535.878,1194267.8,3,383,38,0.07253788,1,1,1,2,154
571,82.16,382.5231,38.0,14535.878,1194267.8,3,383,38,0.07253788,1,1,1,1,0
572,82.63,377.1603,38.0,14332.092,1184289.4,3,378,38,0.07159091,1,1,1,2,154
573,82.63,377.1603,38.0,14332.092,1184289.4,3,378,38,0.07159091,1,1,1,1,0
574,76.77,380.58,40.0,15223.2,1168715.5,3,381,40,0.07215909,1,1,1,2,154
575,76.77,380.58,40.0,15223.2,1168715.5,3,381,40,0.07215909,1,1,1,1,0
576,71.86,214.084,40.0,8563.36,615397.3,3,215,40,0.040719695,1,1,1,2,154
577,71.86,214.084,40.0,8563.36,615397.3,3,215,40,0.040719695,1,1,1,1,0
578,74.0,161.8046,60.0,9708.276,718412.44,3,162,60,0.061363637,1,1,1,2,154
