id,street_name,limits,northbound_count,southbound_count,eastbound_count,westbound_count,total_count,file_no,date_count
PARADISEVALLEYRD001405,PARADISE VALLEY RD,WOODMAN ST - ZEST ST,,,6320,9280,15600,0014-05,1/27/2005 0:00
PARADISEVALLEYRD003508,PARADISE VALLEY RD,WOODMAN ST - ZEST ST,,,8850,8570,17420,0035-08,2/20/2008 0:00
PARADISEVALLEYRD021211,PARADISE VALLEY RD,WOODMAN ST - ZEST ST,,,8075,7475,15550,0212-11,3/24/2011 0:00
PARADISEVALLEYRD087114,PARADISE VALLEY RD,WOODMAN ST - ZEST ST,,,7909,7817,15726,0871-14,8/27/2014 0:00
PARADISEVALLEYRD039217,PARADISE VALLEY RD,WOODMAN ST - ZEST ST,7748,7221,,,14969,0392-17,1/24/2018 0:00
PARADISEVYRD011121,PARADISE VY RD,JESTER ST - GILMARTIN DR,,,9583,10302,19885,0111-21,4/1/2021 0:00
PARADISEVYRD011221,PARADISE VY RD,POTOMAC ST - WOODMAN ST,,,7231,7336,14567,0112-21,4/6/2021 0:00
PARKBL021119,PARK  BL,MADISON  AV - ADAMS  AV,2941,3062,,,6003,0211-19,8/22/2019 0:00
PARKBL020919,PARK  BL,VILLAGE  PL - ZOO  PL,9853,9136,,,18989,0209-19,8/21/2019 0:00
PARKBL000508,PARK BL,10 AV - HARBOR DR,805,765,,,1570,0005-08,6/11/2008 0:00
PARKBL055211,PARK BL,10 AV - HARBOR DR,1925,2145,,,4070,0552-11,6/28/2011 0:00
PARKBL087214,PARK BL,10 AV - HARBOR DR,2304,2237,,,4541,0872-14,8/26/2014 0:00
PARKBL055311,PARK BL,10 AV - MARKET ST,,850,,,850,0553-11,6/28/2011 0:00
PARKBL087314,PARK BL,10 AV - MARKET ST,,1907,,,1907,0873-14,8/26/2014 0:00
PARKBL070905,PARK BL,B ST - A ST,11320,9690,,,21010,0709-05,11/3/2005 0:00
PARKBL049410,PARK BL,B ST - A ST,4910,11090,,,16000,0494-10,6/23/2010 0:00
PARKBL058713,PARK BL,B ST - A ST,4547,10724,,,15271,0587-13,6/12/2013 0:00
PARKBL000908,PARK BL,BROADWAY  - C ST,1485,1575,,,3060,0009-08,6/12/2008 0:00
PARKBL049610,PARK BL,BROADWAY  - C ST,1205,2210,,,3415,0496-10,6/23/2010 0:00
PARKBL055511,PARK BL,BROADWAY  - C ST,1160,7130,,,8290,0555-11,6/28/2011 0:00
PARKBL058813,PARK BL,BROADWAY  - C ST,1673,2425,,,4098,0588-13,6/13/2013 0:00
PARKBL087414,PARK BL,BROADWAY  - C ST,1280,7436,,,8716,0874-14,8/26/2014 0:00
PARKBL049510,PARK BL,C ST - B ST,1375,7935,,,9310,0495-10,6/30/2010 0:00
PARKBL063813,PARK BL,C ST - B ST,998,6157,,,7155,0638-13,6/13/2013 0:00
PARKBL049710,PARK BL,E ST - BROADWAY ,,1225,,,1225,0497-10,6/22/2010 0:00
PARKBL055913,PARK BL,E ST - BROADWAY ,,1758,,,1758,0559-13,6/11/2013 0:00
PARKBL015307,PARK BL,EL CAJON BL - MEADE AV,7930,8250,,,16180,0153-07,3/7/2007 0:00
PARKBL012310,PARK BL,EL CAJON BL - MEADE AV,9320,7530,,,16850,0123-10,3/16/2010 0:00
PARKBL012813,PARK BL,EL CAJON BL - MEADE AV,6785,6589,,,13374,0128-13,2/21/2013 0:00
PARKBL005121,PARK BL,EL CAJON BL - MEADE AV,4360,4498,,,8858,0051-21,3/30/2021 0:00
PARKBL007909,PARK BL,ESSEX (ROBINSON) ST - UNIVERSITY AV,6755,6930,,,13685,0079-09,3/4/2009 0:00
PARKBL015712,PARK BL,ESSEX (ROBINSON) ST - UNIVERSITY AV,6555,6815,,,13370,0157-12,2/23/2012 0:00
PARKBL049810,PARK BL,G ST - F ST,,1125,,,1125,0498-10,6/22/2010 0:00
PARKBL056013,PARK BL,G ST - F ST,,1430,,,1430,0560-13,6/13/2013 0:00
PARKBL005321,PARK BL,HOWARD AV - EL CAJON  BL,3474,4336,,,7810,0053-21,3/30/2021 0:00
PARKBL015507,PARK BL,HOWARD AV - EL CAJON BL,6670,5920,,,12590,0155-07,3/7/2007 0:00
PARKBL012510,PARK BL,HOWARD AV - EL CAJON BL,4700,6135,,,10835,0125-10,3/16/2010 0:00
PARKBL012913,PARK BL,HOWARD AV - EL CAJON BL,5577,5347,,,10924,0129-13,2/12/2013 0:00
PARKBL049910,PARK BL,ISLAND AV - MARKET ST,,1135,,,1135,0499-10,6/22/2010 0:00
PARKBL056113,PARK BL,ISLAND AV - MARKET ST,,1256,,,1256,0561-13,6/13/2013 0:00
PARKBLC04210,PARK BL,LINCOLN AV - POLK AV,5805,5090,,,10895,C042-10,6/22/2010 0:00
PARKBL056213,PARK BL,LINCOLN AV - POLK AV,3990,4896,,,8886,0562-13,9/17/2013 0:00
PARKBL039905,PARK BL,MADISON AV - ADAMS AV,3250,3500,,,6750,0399-05,8/23/2005 0:00
PARKBL017108,PARK BL,MADISON AV - ADAMS AV,4280,4600,,,8880,0171-08,3/27/2008 0:00
PARKBL038011,PARK BL,MADISON AV - ADAMS AV,3740,3620,,,7360,0380-11,6/14/2011 0:00
PARKBL087514,PARK BL,MADISON AV - ADAMS AV,3228,3194,,,6422,0875-14,8/26/2014 0:00
PARKBL080015,PARK BL,MADISON AV - ADAMS AV,2873,2299,,,5172,0800-15,8/19/2015 0:00
PARKBL044017,PARK BL,MADISON AV - ADAMS AV,2800,3097,,,5897,0440-17,2/27/2018 0:00
PARKBL055411,PARK BL,MARKET ST - G ST,,1875,,,1875,0554-11,6/28/2011 0:00
PARKBL087614,PARK BL,MARKET ST - G ST,,2291,,,2291,0876-14,8/26/2014 0:00
PARKBL015407,PARK BL,MYRTLE AV - BROOKES AV,6450,6080,,,12530,0154-07,3/7/2007 0:00
PARKBL012410,PARK BL,MYRTLE AV - BROOKES AV,5875,5780,,,11655,0124-10,3/9/2010 0:00
PARKBL012713,PARK BL,MYRTLE AV - BROOKES AV,5580,5425,,,11005,0127-13,2/12/2013 0:00
PARKBL005221,PARK BL,MYRTLE AV - BROOKES AV,6259,6224,,,12483,0052-21,3/30/2021 0:00
PARKBL001815,PARK BL,PENNSYLVANIA AV - HERBERT PL,6175,5754,,,11929,0018-15,2/17/2015 0:00
PARKBL049310,PARK BL,ROBINSON AV - ESSEX ST,7275,7425,,,14700,0493-10,6/23/2010 0:00
PARKBL026117,PARK BL,ROBINSON AV - PENNSYLVANIA AV,7202,7072,,,14274,0261-17,7/27/2017 0:00
PARKBL016715,PARK BL,ROBINSON AV - UNIVERSITY AV,6607,6927,,,13534,0167-15,4/8/2015 0:00
PARKBL019007,PARK BL,RUSS BL - SD 005 R-A ,7290,8320,,,15610,0190-07,3/15/2007 0:00
PARKBL016610,PARK BL,RUSS BL - SD 005 R-A ,4385,5560,,,9945,0166-10,3/30/2010 0:00
PARKBLC27213,PARK BL,RUSS BL - SD 005 R-A ,7395,9146,,,16541,C272-13,3/19/2013 0:00
PARKBL022116,PARK BL,RUSS BL - SD 005 R-A ,5996,8183,,,14179,0221-16,5/10/2016 0:00
PARKBL009121,PARK BL,RUSS BL - SD 005 R-A  ,5909,6399,,,12308,0091-21,3/31/2021 0:00
PARKBL007620,PARK BL,SD 005   - PRESIDENTS WY,9547,9194,,,18741,0076-20,3/5/2020 0:00
PARKBL018306,PARK BL,SD 005  - PRESIDENTS WY,9100,9620,,,18720,0183-06,3/9/2006 0:00
PARKBL015209,PARK BL,SD 005  - PRESIDENTS WY,9120,8780,,,17900,0152-09,3/31/2009 0:00
PARKBL025812,PARK BL,SD 005  - PRESIDENTS WY,8858,9387,,,18245,0258-12,3/8/2012 0:00
PARKBL025115,PARK BL,SD 005  - PRESIDENTS WY,9093,10363,,,19456,0251-15,5/12/2015 0:00
PARKBL002916,PARK BL,SD 005  - PRESIDENTS WY,8817,10535,,,19352,0029-16,3/1/2016 0:00
PARKBL014707,PARK BL,SPACE THEATER WY - VILLAGE PL,8500,8970,,,17470,0147-07,3/13/2007 0:00
PARKBL014010,PARK BL,SPACE THEATER WY - VILLAGE PL,8010,10355,,,18365,0140-10,3/30/2010 0:00
PARKBL027313,PARK BL,SPACE THEATER WY - VILLAGE PL,8819,9817,,,18636,0273-13,3/26/2013 0:00
PARKBL006521,PARK BL,SPACE THEATER WY - VILLAGE PL,7707,8236,,,15943,0065-21,3/31/2021 0:00
PARKBL30018,PARK BL,UNIVERSITY AV - EL CAJON BL,3560,3867,,,7427,300-18,4/25/2018 0:00
PARKBL012705,PARK BL,UNIVERSITY AV - LINCOLN AV,7270,7120,,,14390,0127-05,4/6/2005 0:00
PARKBL017208,PARK BL,UNIVERSITY AV - LINCOLN AV,7360,7110,,,14470,0172-08,3/27/2008 0:00
PARKBL038111,PARK BL,UNIVERSITY AV - LINCOLN AV,6380,6240,,,12620,0381-11,6/7/2011 0:00
PARKBL087714,PARK BL,UNIVERSITY AV - LINCOLN AV,5926,5936,,,11862,0877-14,8/26/2014 0:00
PARKBL021818,PARK BL,UNIVERSITY AV - LINCOLN AV,6913,6884,,,13797,0218-18,4/17/2018 0:00
PARKBL039705,PARK BL,UNIVERSITY PL - ZOO PL,7660,9540,,,17200,0397-05,8/23/2005 0:00
PARKBL016508,PARK BL,VILLAGE PL - ZOO PL,10310,10770,,,21080,0165-08,3/27/2008 0:00
PARKBL037811,PARK BL,VILLAGE PL - ZOO PL,8505,8550,,,17055,0378-11,6/7/2011 0:00
PARKBL079815,PARK BL,VILLAGE PL - ZOO PL,8784,8139,,,16923,0798-15,8/19/2015 0:00
PARKBL012305,PARK BL,ZOO PL - MORLEY FIELD DR,5730,6070,,,11800,0123-05,4/6/2005 0:00
PARKBL016708,PARK BL,ZOO PL - MORLEY FIELD DR,7090,7730,,,14820,0167-08,3/27/2008 0:00
PARKBL037911,PARK BL,ZOO PL - MORLEY FIELD DR,5070,4830,,,9900,0379-11,6/14/2011 0:00
PARKBL087914,PARK BL,ZOO PL - MORLEY FIELD DR,4881,5561,,,10442,0879-14,8/26/2014 0:00
PARKBL021718,PARK BL,ZOO PL - MORLEY FIELD DR,5311,5641,,,10952,0217-18,4/17/2018 0:00
PARKBL087814,PARK BL,ZOO PL - VILLAGE PLACE ,7965,8059,,,16024,0878-14,8/26/2014 0:00
PARKRIDGEBL050110,PARK RIDGE BL,CAMINITO CARLOTTA  - STEVENSON WY,1365,1270,,,2635,0501-10,6/22/2010 0:00
PARKRIDGEBL055315,PARK RIDGE BL,CAMINITO GRECO  - CAMINITO CARLOTTA ,,,1340,1555,2895,0553-15,3/5/2015 0:00
PARKRIDGEBL064811,PARK RIDGE BL,MURRAY PARK DR - WANDERMERE DR,530,550,,,1080,0648-11,7/27/2011 0:00
PARKRIDGEBL089214,PARK RIDGE BL,MURRAY PARK DR - WANDERMERE DR,648,609,,,1257,0892-14,8/28/2014 0:00
PARKRIDGEBL035205,PARK RIDGE BL,NAVAJO RD - OAKRIDGE RD,4310,3610,,,7920,0352-05,5/24/2005 0:00
PARKRIDGEBL050010,PARK RIDGE BL,NAVAJO RD - OAKRIDGE RD,2475,2940,,,5415,0500-10,6/29/2010 0:00
PARKRIDGEBL35118,PARK RIDGE BL,NAVAJO RD - OAKRIDGE RD,2950,3305,,,6255,351-18,5/15/2018 0:00
PARKRIDGEBL030907,PARK RIDGE BL,WANDERMERE DR - HYDE PARK DR,1850,1920,,,3770,0309-07,5/30/2007 0:00
PARKRIDGEBL032110,PARK RIDGE BL,WANDERMERE DR - HYDE PARK DR,2010,1995,,,4005,0321-10,6/2/2010 0:00
PARKRIDGEBL050113,PARK RIDGE BL,WANDERMERE DR - HYDE PARK DR,1757,1677,,,3434,0501-13,6/4/2013 0:00
PARKRIDGEBL030118,PARK RIDGE BL,WANDERMERE DR - NAVAJO RD,1688,1809,,,3497,0301-18,4/5/2018 0:00
PARKVILLAGERD041205,PARK VILLAGE RD,ARUCAUNA WY - DORMOUSE RD,,,1610,1360,2970,0412-05,8/31/2005 0:00
PARKVILLAGERD038607,PARK VILLAGE RD,CAMINO DEL SUR  - DARKWOOD RD,,,4090,4260,8350,0386-07,9/26/2007 0:00
PARKVILLAGERD070110,PARK VILLAGE RD,CAMINO DEL SUR  - DARKWOOD RD,,,4435,4425,8860,0701-10,8/25/2010 0:00
PARKVILLAGERD029417,PARK VILLAGE RD,CAMINO DEL SUR  - DARKWOOD RD,,,3620,3970,7590,0294-17,9/27/2017 0:00
PARKVILLAGERD039307,PARK VILLAGE RD,LICIA WY - CAMINO DEL SUR ,,,2850,2850,5700,0393-07,9/25/2007 0:00
PARKVILLAGERD061710,PARK VILLAGE RD,LICIA WY - CAMINO DEL SUR ,,,2745,2695,5440,0617-10,7/8/2010 0:00
PARKVILLAGERD085015,PARK VILLAGE RD,LICIA WY - CAMINO DEL SUR ,,,2841,2736,5577,0850-15,8/18/2015 0:00
PARKVILLAGERD028617,PARK VILLAGE RD,LICIA WY - CAMINO DEL SUR ,,,1918,1715,3633,0286-17,9/26/2017 0:00
PARKVILLAGERD055605,PARK VILLAGE RD,RAGWEED ST - BLACK MTN RD,,,9290,9400,18690,0556-05,8/31/2005 0:00
PARKVILLAGERD047908,PARK VILLAGE RD,RAGWEED ST - BLACK MTN RD,,,8800,8530,17330,0479-08,8/28/2008 0:00
PARKVILLAGERD080211,PARK VILLAGE RD,RAGWEED ST - BLACK MTN RD,,,8520,8190,16710,0802-11,8/9/2011 0:00
PARKVILLAGERD089314,PARK VILLAGE RD,RAGWEED ST - BLACK MTN RD,,,8508,8956,17464,0893-14,9/16/2014 0:00
PARKVILLAGERD084015,PARK VILLAGE RD,RAGWEED ST - BLACK MTN RD,,,8557,8123,16680,0840-15,8/18/2015 0:00
PARKDALEAV023719,PARKDALE  AV,PARKDALE  PL - BENDIGO RD,1719,2178,,,3897,0237-19,8/28/2019 0:00
PARKDALEAV024919,PARKDALE  AV,PORT RLE  DR - GOLD COAST  DR,1911,1724,,,3635,0249-19,8/27/2019 0:00
PARKDALEAV040707,PARKDALE AV,CALICO ST - DANCY RD,2160,2260,,,4420,0407-07,9/27/2007 0:00
PARKDALEAV072410,PARKDALE AV,CALICO ST - DANCY RD,2185,1975,,,4160,0724-10,8/17/2010 0:00
PARKDALEAV031617,PARKDALE AV,CALICO ST - DANCY RD,2476,2846,,,5322,0316-17,9/13/2017 0:00
PARKDALEAV052105,PARKDALE AV,PARKDALE PL - BENDIGO RD,2330,2480,,,4810,0521-05,8/30/2005 0:00
PARKDALEAV045108,PARKDALE AV,PARKDALE PL - BENDIGO RD,2020,2250,,,4270,0451-08,8/26/2008 0:00
PARKDALEAV080011,PARKDALE AV,PARKDALE PL - BENDIGO RD,2040,2195,,,4235,0800-11,8/10/2011 0:00
PARKDALEAV088014,PARKDALE AV,PARKDALE PL - BENDIGO RD,2453,2236,,,4689,0880-14,8/28/2014 0:00
PARKDALEAV082615,PARKDALE AV,PARKDALE PL - BENDIGO RD,2179,2413,,,4592,0826-15,8/27/2015 0:00
PARKDALEAV054305,PARKDALE AV,PORT ROYALE DR - GOLD COAST DR,2290,2470,,,4760,0543-05,8/31/2005 0:00
PARKDALEAV050210,PARKDALE AV,PORT ROYALE DR - GOLD COAST DR,1960,1810,,,3770,0502-10,6/29/2010 0:00
PARKDALEAV083815,PARKDALE AV,PORT ROYALE DR - GOLD COAST DR,1840,1803,,,3643,0838-15,8/26/2015 0:00
PARKSIDEAV050310,PARKSIDE AV,DUSK DR - GARBER AV,,,2605,2220,4825,0503-10,6/16/2010 0:00
PARKSIDEAV049813,PARKSIDE AV,DUSK DR - GARBER AV,,,2130,1941,4071,0498-13,5/16/2013 0:00
PARKSIDEAV016207,PARKSIDE AV,LANDSCAPE DR - RHOADES RD,,,3490,5090,8580,0162-07,3/21/2007 0:00
PARKSIDEAV018410,PARKSIDE AV,LANDSCAPE DR - RHOADES RD,,,3625,3595,7220,0184-10,3/16/2010 0:00
PARKSIDEAV013013,PARKSIDE AV,LANDSCAPE DR - RHOADES RD,,,3229,3190,6419,0130-13,2/12/2013 0:00
PARKSIDEAV014117,PARKSIDE AV,LANDSCAPE DR - RHOADES RD,,,1712,1967,3679,0141-17,3/7/2017 0:00
PARKSIDEAV011718,PARKSIDE AV,LANDSCAPE DR - RHOADES RD,,,2950,2955,5905,0117-18,3/27/2018 0:00
PARKSIDEAV010921,PARKSIDE AV,LANDSCAPE DR - RHOADES RD,,,3247,3315,6562,0109-21,4/1/2021 0:00
PARKSIDEAV062315,PARKSIDE AV,PARKSIDE PL - VESUVIA WY,,,4028,3772,7800,0623-15,4/14/2015 0:00
PASEOAMERICAS055106,PASEO AMERICAS ,HEINRICH HERTZ DR - SIEMPRE VIVA RD,2850,2410,,,5260,0551-06,12/7/2006 0:00
PASEOAMERICAS081709,PASEO AMERICAS ,HEINRICH HERTZ DR - SIEMPRE VIVA RD,2170,2245,,,4415,0817-09,12/17/2009 0:00
PASEOAMERICAS089912,PASEO AMERICAS ,HEINRICH HERTZ DR - SIEMPRE VIVA RD,3384,2949,,,6333,0899-12,12/6/2012 0:00
PASEOAMERICAS060416,PASEO AMERICAS ,HEINRICH HERTZ DR - SIEMPRE VIVA RD,2631,2347,,,4978,0604-16,12/7/2016 0:00
PASEOCARDIEL102510,PASEO CARDIEL ,PASEO MONTALBAN  - VIA DAROCA ,1445,1145,,,2590,1025-10,10/9/2010 0:00
PASEOCARDIEL098213,PASEO CARDIEL ,PASEO MONTALBAN  - VIA DAROCA ,1060,912,,,1972,0982-13,1/14/2014 0:00
PASEODELASAMERICAS47018,PASEO DE LAS AMERICAS ,AIRWAY RD - VIA DE LA AMISTAD ,4299,3400,,,7699,470-18,12/19/2018 0:00
PASEODELVERANO004519,PASEO DEL VERANO ,POMERADO RD - CUMANA TR,,,728,772,1500,0045-19,3/20/2019 0:00
PASEODORADO041305,PASEO DORADO ,PASEO OCASO  - LA JOLLA SHORES DR,,,2020,1800,3820,0413-05,7/26/2005 0:00
PASEODORADO041305,PASEO DORADO ,PASEO OCASO  - LA JOLLA SHORES DR,,,1370,1440,2810,0413-05,9/3/2008 0:00
PASEODORADO086611,PASEO DORADO ,PASEO OCASO  - LA JOLLA SHORES DR,,,1350,1165,2515,0866-11,9/8/2011 0:00
PASEODORADO091214,PASEO DORADO ,PASEO OCASO  - LA JOLLA SHORES DR,,,882,1016,1898,0912-14,11/13/2014 0:00
PASEODORADO066115,PASEO DORADO ,PASEO OCASO  - LA JOLLA SHORES DR,,,972,1125,2097,0661-15,7/22/2015 0:00
PASEOLUCIDO050410,PASEO LUCIDO ,AVENIDA VENUSTO  - CAMINO NORTE ,11755,10635,,,22390,0504-10,3/16/2010 0:00
PASEOLUCIDO013713,PASEO LUCIDO ,AVENIDA VENUSTO  - CAMINO NORTE ,11414,10686,,,22100,0137-13,2/26/2013 0:00
PASEOLUCIDO072805,PASEO LUCIDO ,BERNARDO HEIGHTS PY - AVENIDA VENUSTO W,10070,6690,,,16760,0728-05,3/15/2005 0:00
PASEOLUCIDO050510,PASEO LUCIDO ,BERNARDO HEIGHTS PY - AVENIDA VENUSTO W,5360,4580,,,9940,0505-10,6/16/2010 0:00
PASEOLUCIDO050213,PASEO LUCIDO ,BERNARDO HEIGHTS PY - AVENIDA VENUSTO W,6346,5292,,,11638,0502-13,6/4/2013 0:00
PASEOLUCIDO009107,PASEO LUCIDO ,BERNARDO HEIGHTS PY - CALLE SABIO ,8930,6030,,,14960,0091-07,2/8/2007 0:00
PASEOLUCIDO003710,PASEO LUCIDO ,BERNARDO HEIGHTS PY - CALLE SABIO ,6565,5495,,,12060,0037-10,2/23/2010 0:00
PASEOLUCIDO013613,PASEO LUCIDO ,BERNARDO HEIGHTS PY - CALLE SABIO ,6816,5219,,,12035,0136-13,2/28/2013 0:00
PASEOLUCIDO000517,PASEO LUCIDO ,BERNARDO HEIGHTS PY - CALLE SABIO ,8305,7318,,,15623,0005-17,2/28/2017 0:00
PASEOLUCIDO003718,PASEO LUCIDO ,BERNARDO HEIGHTS PY - PASEO LUCIDO ,,,4482,3654,8136,0037-18,3/27/2018 0:00
PASEOMONTALBAN019105,PASEO MONTALBAN ,CARMEL MTN RD - PASEO CEVERA ,,,2390,1560,3950,0191-05,2/17/2005 0:00
PASEOMONTALBAN008908,PASEO MONTALBAN ,CARMEL MTN RD - PASEO CEVERA ,,,2520,2100,4620,0089-08,3/5/2008 0:00
PASEOMONTALBAN030311,PASEO MONTALBAN ,CARMEL MTN RD - PASEO CEVERA ,,,2405,1810,4215,0303-11,5/25/2011 0:00
PASEOMONTALBAN091314,PASEO MONTALBAN ,CARMEL MTN RD - PASEO CEVERA ,,,2218,2118,4336,0913-14,9/10/2014 0:00
PASEOMONTALBAN042617,PASEO MONTALBAN ,CARMEL MTN RD - PASEO CEVERA ,,,2049,1946,3995,0426-17,2/20/2018 0:00
PASEOMONTALBAN050610,PASEO MONTALBAN ,OFTEDAHL WY - CARMEL MTN RD,,,4870,4045,8915,0506-10,6/29/2010 0:00
PASEOMONTALBAN007607,PASEO MONTALBAN ,TWIN TRAILS DR - SALMON RIVER RD,,,5860,4620,10480,0076-07,2/13/2007 0:00
PASEOMONTALBAN006210,PASEO MONTALBAN ,TWIN TRAILS DR - SALMON RIVER RD,,,4390,3530,7920,0062-10,2/18/2010 0:00
PASEOMONTALBAN007113,PASEO MONTALBAN ,TWIN TRAILS DR - SALMON RIVER RD,,,3905,3349,7254,0071-13,1/29/2013 0:00
PASEOMONTALBAN003017,PASEO MONTALBAN ,TWIN TRAILS DR - SALMON RIVER RD,,,4679,4407,9086,0030-17,3/28/2017 0:00
PASEOMONTANOSO072605,PASEO MONTANOSO ,CORTE RAPOSO  - CAMINO NORTE ,,,1560,1580,3140,0726-05,3/15/2005 0:00
PASEOMONTANOSO090080,PASEO MONTANOSO ,CORTE RAPOSO  - CAMINO NORTE ,,,1710,1630,3340,090-080,2/27/2008 0:00
PASEOMONTANOSO027111,PASEO MONTANOSO ,CORTE RAPOSO  - CAMINO NORTE ,,,2270,1925,4195,0271-11,5/25/2011 0:00
PASEOMONTANOSO054815,PASEO MONTANOSO ,CORTE RAPOSO  - CAMINO NORTE ,,,2101,1737,3838,0548-15,3/12/2015 0:00
PASEOMONTANOSO003218,PASEO MONTANOSO ,CORTE RAPOSO  - CAMINO NORTE ,1851,2179,,,4030,0032-18,3/28/2018 0:00
PASEOMONTRIL007507,PASEO MONTRIL ,CIJON ST - RANCHO PENASQUITOS BL,1430,1260,,,2690,0075-07,2/21/2007 0:00
PASEOMONTRIL006510,PASEO MONTRIL ,CIJON ST - RANCHO PENASQUITOS BL,1380,1210,,,2590,0065-10,2/18/2010 0:00
PASEOMONTRIL007213,PASEO MONTRIL ,CIJON ST - RANCHO PENASQUITOS BL,1355,1186,,,2541,0072-13,1/29/2013 0:00
PASEOMONTRIL003317,PASEO MONTRIL ,CIJON ST - RANCHO PENASQUITOS BL,909,972,,,1881,0033-17,2/15/2017 0:00
PASEOMONTRIL019205,PASEO MONTRIL ,RANCHO PENASQUITOS BL - END ,,,990,1570,2560,0192-05,2/17/2005 0:00
PASEOMONTRIL050710,PASEO MONTRIL ,RANCHO PENASQUITOS BL - END ,,,2355,2395,4750,0507-10,6/17/2010 0:00
PASEOMONTRIL050313,PASEO MONTRIL ,RANCHO PENASQUITOS BL - END ,,,2193,2180,4373,0503-13,5/23/2013 0:00
PASEOMONTRIL112714,PASEO MONTRIL ,VIA CABEZON E  - CIJON ST,,,657,677,1334,1127-14,5/21/2014 0:00
PASEOSUR062609,PASEO SUR ,BOBCOCK ST - CAMINO SUR ,,,485,455,940,0626-09,9/17/2009 0:00
PASEOSUR071612,PASEO SUR ,BOBCOCK ST - CAMINO SUR ,,,460,456,916,0716-12,8/29/2012 0:00
PASEOSUR073715,PASEO SUR  ,CAMINO SUR  - HAALAND GLEN ,,,1605,1592,3197,0737-15,7/2/2015 0:00
PASEOSUR074415,PASEO SUR  ,HAALAND GLEN  - BRISTOL RIDGE LN,1074,1016,,,2090,0744-15,7/7/2015 0:00
PASEOVERANO009007,PASEO VERANO ,POMERADO RD - CAMINO VUELO ,,,1990,2080,4070,0090-07,2/8/2007 0:00
PASEOVERANO004910,PASEO VERANO ,POMERADO RD - CAMINO VUELO ,,,2120,2280,4400,0049-10,2/11/2010 0:00
PASEOVERANO005513,PASEO VERANO ,POMERADO RD - CAMINO VUELO ,,,1713,1774,3487,0055-13,1/29/2013 0:00
PASEOVERANO001717,PASEO VERANO ,POMERADO RD - CAMINO VUELO ,,,2067,2039,4106,0017-17,2/8/2017 0:00
PASEOVERANO064911,PASEO VERANO ,POMERADO RD - PLAZA SONADA ,,,1835,1730,3565,0649-11,7/20/2011 0:00
PASEOVERANO091314,PASEO VERANO ,POMERADO RD - PLAZA SONADA ,,,2034,1977,4011,0913-14,11/13/2014 0:00
PEARLST050810,PEARL ST,DRAPER AV - EADS AV,,,10590,10605,21195,0508-10,6/15/2010 0:00
PEARLST049913,PEARL ST,DRAPER AV - EADS AV,,,10007,10181,20188,0499-13,5/16/2013 0:00
PEARLST050910,PEARL ST,FAY AV - GIRARD AV,,,12230,12350,24580,0509-10,6/15/2010 0:00
PEARLST119510,PEARL ST,FAY AV - GIRARD AV,,,12285,12610,24895,1195-10,12/8/2010 0:00
PEARLST050013,PEARL ST,FAY AV - GIRARD AV,,,11104,11601,22705,0500-13,5/14/2013 0:00
PEARLST040308,PEARL ST,GIRARD AV - HERSCHEL AV,,,3260,2430,5690,0403-08,9/16/2008 0:00
PEARLST089711,PEARL ST,GIRARD AV - HERSCHEL AV,,,3355,4360,7715,0897-11,9/8/2011 0:00
PEARLST088114,PEARL ST,GIRARD AV - HERSCHEL AV,,,2521,2622,5143,0881-14,8/28/2014 0:00
PEARLST065011,PEARL ST,HERSCHEL ST - HIGH AV,,,1765,1325,3090,0650-11,8/2/2011 0:00
PEARLST088214,PEARL ST,HERSCHEL ST - HIGH AV,,,1554,1479,3033,0882-14,8/27/2014 0:00
PEGASUSAV020219,PEGASUS  AV,GEMINI  AV - LIBRA  DR,1463,1636,,,3099,0202-19,8/7/2019 0:00
PEGASUSAV053905,PEGASUS AV,GEMINI AV - LIBRA DR,1920,1690,,,3610,0539-05,8/18/2005 0:00
PEGASUSAV046908,PEGASUS AV,GEMINI AV - LIBRA DR,1570,1350,,,2920,0469-08,8/26/2008 0:00
PEGASUSAV080111,PEGASUS AV,GEMINI AV - LIBRA DR,1435,1370,,,2805,0801-11,8/25/2011 0:00
PEGASUSAV088314,PEGASUS AV,GEMINI AV - LIBRA DR,1462,1270,,,2732,0883-14,8/28/2014 0:00
PEGASUSAV079115,PEGASUS AV,GEMINI AV - LIBRA DR,1480,1377,,,2857,0791-15,8/5/2015 0:00
PENASQUITOSDR013805,PENASQUITOS DR,CARMEL MTN RD - VALVERDE CT,,,7090,6960,14050,0138-05,2/24/2005 0:00
PENASQUITOSDR008008,PENASQUITOS DR,CARMEL MTN RD - VALVERDE CT,,,10440,9450,19890,0080-08,3/4/2008 0:00
PENASQUITOSDR028811,PENASQUITOS DR,CARMEL MTN RD - VALVERDE CT,,,7700,7560,15260,0288-11,5/24/2011 0:00
PENASQUITOSDR088414,PENASQUITOS DR,CARMEL MTN RD - VALVERDE CT,,,7104,7122,14226,0884-14,8/27/2014 0:00
PENASQUITOSDR043317,PENASQUITOS DR,CARMEL MTN RD - VALVERDE CT,,,7768,8111,15879,0433-17,2/22/2018 0:00
PENASQUITOSDR032916,PENASQUITOS DR,CARMEL MTN RD - VIA VENEZIA ,,,7229,7839,15068,0329-16,8/19/2016 0:00
PENNANTWY051707,PENNANT WY,HONORS DR - REGENTS RD,,,2880,2690,5570,0517-07,1/9/2008 0:00
