seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt
SS-016292,82.23,LEMARAND AV,NOUGHT ST,COLLEGE (FTG) AV,916,36,Residential,AC Improved,32976,Good,2711748.384
SS-016293,84.90,LEMON PINE CT,BEGIN,WAR HORSE ST,163.9543,30,Residential,AC Improved,4918.629,Good,417591.6021
SS-016295,44.97,LEMONA AV,51ST ST,STERLING CT,515.4828,36,Residential,AC Improved,18557.3808,Fair,834562.5293
SS-016296,81.91,LEMONA AV,STREAMVIEW DR,51ST ST,365.246,30,Residential,PCC Jointed Concrete,10957.38,Good,897518.9958
SS-016297,30.04,LEMONA AV,STERLING CT,LANDIS ST,318.1939,36,Residential,AC Improved,11454.9804,Poor,344107.6112
SS-016298,83.01,LEMONSEED DR,SHEPHERD LN,DELCARDO AV,876.745,36,Residential,AC Improved,31562.82,Good,2620092.814
SS-016299,69.73,LEMONWOOD LN,EDGE PARK WY,RIMVIEW WY,249.8711,24,Residential,AC Improved,5996.9064,Fair,418176.2771
SS-016300,54.49,LENORE DR,JULIE ST,CLEO ST,219.3502,36,Residential,AC Improved,7896.6072,Fair,430254.5399
SS-016301,60.45,LENORE DR,RICHARD ST,JULIE ST,258.1415,36,Residential,AC Improved,9293.094,Fair,561748.9461
SS-016302,86.00,LENORE DR,BEGIN,RICHARD ST,81.1153,36,Residential,AC Improved,2920.1508,Good,251132.9688
SS-016303,79.60,LENORE DR,SARANAC ST,END,128.0349,36,Residential,AC Improved,4609.2564,Good,366896.8094
SS-016304,61.41,LENORE DR,SOLITA AV,SHANNON AV,854,30,Residential,AC Improved,25620,Fair,1573324.2
SS-016305,58.23,LENORE DR,VALENCIA DR,SOLITA AV,589,30,Residential,AC Improved,17670,Fair,1028959.44
SS-016306,44.13,LENOX DR,BEGIN,ELWOOD AV,298.042,30,Residential,AC Improved,8941.26,Fair,394577.8038
SS-016307,35.49,LENOX DR,ELWOOD AV,WINSTON DR,506.1195,30,Residential,AC Improved,15183.585,Poor,538865.4317
SS-016308,71.68,LENOX DR,WINSTON DR,BEVERLY ST,960.2521,36,Residential,PCC Jointed Concrete,34569.0756,Good,2477842.201
SS-016309,60.19,LEO ST,SARANAC ST,ROXY LN,832.1352,30,Residential,AC Improved,24964.056,Fair,1502636.459
SS-016310,37.66,LEO ST,ALUMNI PL,SARANAC ST,343.6736,30,Residential,AC Improved,10310.208,Poor,388282.4333
SS-016311,96.80,LEON AV,STANDLAKE ST,SATURN BL,137.0455,42,Residential,AC Improved,5755.911,Good,557195.2084
SS-016312,92.96,LEON AV,TREMAINE WY,STANDLAKE ST,339.7432,42,Residential,AC Improved,14269.2144,Good,1326409.094
SS-016313,89.17,LEON AV,BUBBLING WELL DR,THERMAL AV,259.0172,25,Residential,AC Improved,6475.43,Good,577401.1422
SS-016314,94.29,LEON AV,BEGIN,BUBBLING WELL DR,586.4768,28,Residential,AC Improved,16421.3504,Good,1548401.972
SS-016315,93.94,LEON AV,THERMAL AV,TREMAINE WY,973.7931,40,Residential,AC Improved,38951.724,Good,3659124.953
SS-016316,89.50,LEON AV,SATURN BL,HOLLISTER ST,2683.1577,20,Residential,AC Improved,53663.154,Good,4802959.609
SS-016317,52.47,LEON ST,GUIZOT ST,DEVONSHIRE DR,668.4335,36,Residential,AC Improved,24063.606,Fair,1262617.407
SS-016318,52.11,LEON ST,NOVARA ST,GUIZOT ST,392.2001,36,Residential,AC Improved,14119.2036,Fair,735751.6996
SS-016319,88.00,LEPPERT CT,LEPPERT ST,END,174,30,Residential,AC Improved,5220,Good,459360
SS-016320,84.19,LEPPERT ST,LEPPERT CT,VIEWCREST DR,618,36,Residential,AC Improved,22248,Good,1873103.616
SS-016321,72.04,LEPPERT ST,ANGELUS AV,LEPPERT CT,511,36,Collector,AC Improved,18396,Good,1325284.632
SS-016322,44.92,LEPUS RD,KELOWNA RD,BRALORNE CT,287.971,36,Residential,AC Improved,10366.956,Fair,465704.3974
SS-016323,46.00,LEPUS RD,BRALORNE CT,AQUARIUS PL,579.8847,36,Residential,AC Improved,20875.8492,Fair,960330.8149
SS-016324,37.70,LEPUS RD,AQUARIUS PL,WESTONHILL DR,762.0421,36,Residential,AC Improved,27433.5156,Poor,1034243.538
SS-016325,82.08,LERIDA DR,BONILLO DR,MARRACO DR,363.1277,30,Residential,AC Improved,10893.831,Good,894165.6485
SS-016326,60.89,LERIDA DR,MARRACO DR,REVILLO DR,798.349,30,Residential,AC Improved,23950.47,Fair,1458344.118
SS-016327,97.69,LEROY ST,HILL ST,TRUMBULL ST,356.2371,30,Residential,PCC Jointed Concrete,10687.113,Good,1044024.069
SS-016328,78.41,LEROY ST,TALBOT ST,HILL ST,475.2722,30,Residential,PCC Jointed Concrete,14258.166,Good,1117982.796
SS-016329,100.00,LES ARBRES PL,BEGIN,RUE DES AMIS,209.4447,32,Residential,AC Improved,6702.2304,Good,670223.04
SS-016330,47.10,LES FLEURS TR,BEGIN,RUE DES AMIS,115.3822,32,Residential,AC Improved,3692.2304,Fair,173904.0518
SS-016331,72.54,LETHBRIDGE WY,BRUYERE CT,LAURENTIAN DR,908.1352,56,Residential,AC Improved,50855.5712,Good,3689266.557
SS-016332,65.08,LETHBRIDGE WY,BLACK MTN RD,BRUYERE CT,207,56,Residential,AC Improved,11592,Fair,754360.992
SS-016333,48.23,LEUCADIA AV,NORM ST,SEARS AV,353.2923,36,Residential,AC Improved,12718.5228,Fair,613363.4806
SS-016334,84.18,LEVANT ST,BEGIN,END,677.5275,20,Residential,AC Improved,13550.55,Good,1140712.4
SS-016335,95.40,LEVANT ST,FULTON ST,END,121.0373,40,Residential,AC Improved,4841.492,Good,461878.3368
SS-016336,69.45,LEVANT ST,LINDA VISTA RD,END,841.1184,36,Residential,AC Improved,30280.2624,Fair,2102964.224
SS-016337,78.51,LEWIS ST,BACHMAN PL,03RD AV,122.0001,33,Residential,AC Improved,4026.0033,Good,316073.4671
SS-016338,92.20,LEWIS ST,03RD AV,03RD AV,171,33,Residential,AC Improved,5643,Good,520284.6
SS-016339,91.00,LEWIS ST,03RD AV,04TH AV,180,33,Local,AC Improved,5940,Good,540540
SS-016340,91.60,LEWIS ST,04TH AV,04TH AV,80.9998,36,Local,AC Improved,2915.9928,Good,267104.9405
SS-016341,72.50,LEWIS ST,01ST AV,BACHMAN PL,249.378,33,Residential,AC Improved,8229.474,Good,596636.865
SS-016342,79.12,LEWISON AV,IRWIN AV,GLENROY ST,745,36,Residential,AC Improved,26820,Good,2121944.76
SS-016343,66.04,LEWISON CT,BEGIN,LEWISON DR,447,30,Residential,AC Improved,13410,Fair,885542.76
SS-016344,64.03,LEWISON DR,LEWISON PL,FONTAINE ST,194,36,Residential,AC Improved,6984,Fair,447199.488
SS-016345,74.80,LEWISON DR,LEWISON CT,LEWISON PL,397,36,Residential,PCC Jointed Concrete,14292,Good,1069041.6
SS-016346,69.76,LEWISON DR,IRWIN AV,LEWISON CT,344,36,Residential,PCC Jointed Concrete,12384,Fair,863883.072
SS-016347,69.60,LEWISON PL,BEGIN,LEWISON DR,405,30,Residential,AC Improved,12150,Fair,845591.4
SS-016348,70.71,LEWISTON ST,MERIDEN LN,BREWSTER CT,245.7725,36,Residential,AC Improved,8847.81,Good,625646.3407
SS-016349,68.68,LEWISTON ST,DANVERS CR,MERIDEN LN,207.1244,36,Residential,AC Improved,7456.4784,Fair,512081.1106
SS-016350,72.53,LEWISTON ST,MERIDEN LN,DANVERS CR,487.8528,36,Residential,AC Improved,17562.7008,Good,1273787.564
SS-016351,71.36,LEWISTON ST,BOULTON AV,MERIDEN LN,269.2935,36,Residential,AC Improved,9694.566,Good,691765.4515
SS-016352,65.59,LEWISTON ST,WILMINGTON RD,BOULTON AV,381.1213,36,Residential,AC Improved,13720.3668,Fair,899891.4177
SS-016354,47.65,LEXINGTON AV,BEGIN,43RD ST,281,40,Residential,UnSurfaced,11240,Fair,535586
SS-016363,37.95,LEYTE POINT DR,ALTA VIEW DR,END,222.5511,30,Residential,AC Improved,6676.533,Poor,253374.4274
SS-016364,94.60,LIBELLE CT,BEGIN,EVERGOLD ST,166,32,Residential,AC Improved,5312,Good,502515.2
SS-016365,85.57,LIBELLE CT,EVERGOLD ST,MUNDIAL ST,314,32,Residential,AC Improved,10048,Good,859787.264
SS-016366,82.94,LIBELLE CT,MUNDIAL ST,END,244,30,Residential,AC Improved,7320,Good,607106.16
SS-016367,78.96,LIBERTAD DR,CALENDA RD,POBLADO RD,1098.2997,36,Residential,AC Improved,39538.7892,Good,3121824.64
SS-016368,70.85,LIBERTAD DR,FLORINDO RD,CALENDA RD,377.4288,36,Residential,AC Improved,13587.4368,Good,962697.0722
SS-016370,71.33,LICIA WY,SALIX PL,PARK VILLAGE RD,301.0416,36,Residential,AC Improved,10837.4976,Good,772995.3538
SS-016375,37.08,LIEBEL CT,BEGIN,CANNINGTON DR,379.1594,30,Residential,AC Improved,11374.782,Poor,421776.9166
SS-016376,93.51,LIEDER DR,SWITZERLAND DR,ZURICH DR,534,36,Residential,AC Improved,19224,Good,1797636.24
SS-016377,93.96,LIEDER DR,ZURICH DR,WALPEN DR,280,36,Residential,AC Improved,10080,Good,947136.96
SS-016378,82.77,LIEDER DR,WALPEN DR,GREEN BAY ST,257,36,Residential,AC Improved,9252,Good,765788.04
SS-016379,89.22,LIEDER DR,GREEN BAY ST,STONEWOOD WY,660,32,Residential,AC Improved,21120,Good,1884284.16
SS-016380,87.54,LIEDER DR,STONEWOOD WY,END,484,32,Residential,AC Improved,15488,Good,1355757.568
SS-016381,52.35,LIETA ST,ASHER ST,DENVER ST,423.2067,36,Residential,AC Improved,15235.4412,Fair,797605.8177
SS-016382,37.59,LIETA ST,TONOPAH AV,ASHER ST,435.4091,36,Residential,AC Improved,15674.7276,Poor,589213.0105
SS-016383,81.60,LIGGETT DR,CARLETON ST,FENELON ST,803.1965,36,Residential,AC Improved,28915.074,Good,2359354.378
SS-016384,31.02,LIGGETT DR,GARRISON ST,CARLETON ST,286.9042,36,Residential,AC Improved,10328.5512,Poor,320391.6582
SS-016385,84.31,LIGGETT DR,FENELON ST,DEL MAR AV,245.8802,36,Residential,AC Improved,8851.6872,Good,746268.0445
SS-016386,59.48,LIGGETT DR,CLOVE ST,GARRISON ST,846.9799,34,Residential,AC Improved,28797.3166,Fair,1712806.797
SS-016387,51.94,LIGGETT DR,DEL MAR AV,LIGGETT WY,656.3696,36,Residential,AC Improved,23629.3056,Fair,1227306.133
SS-016388,49.66,LIGGETT DR,LIGGETT WY,POINT LOMA AV,244.5731,36,Residential,AC Improved,8804.6316,Fair,437202.7867
SS-016390,60.57,LIGGETT WY,LIGGETT DR,END,169,30,Residential,AC Improved,5070,Fair,307089.9
SS-016391,56.42,LIGGETT WY,BEGIN,LIGGETT DR,162,30,Residential,AC Improved,4860,Fair,274201.2
SS-016392,68.19,LIGHTHOUSE WY,WHITE EMERALD DR,END,217.7505,32,Residential,AC Improved,6968.016,Fair,475176.8831
SS-016393,89.47,LILA DR,LORRAINE DR,49TH ST,578.6074,36,Residential,AC Improved,20829.8664,Good,1863689.807
SS-016395,84.50,LILAC PA,BEGIN,PALM ST,160,20,Residential,PCC Jointed Concrete,3200,Good,270400
SS-016397,49.93,LILLIAN ST,GERTRUDE ST,VIOLA ST,529.802,36,Local,AC Improved,19072.872,Fair,952270.3532
SS-016398,39.87,LILLIAN ST,VIOLA ST,DORCAS ST,242.8005,36,Local,AC Improved,8740.818,Poor,348496.4137
SS-016399,68.67,LIMAR WY,ORANGEBURG AV,PALM BEACH LN,1190.2601,36,Residential,AC Improved,42849.3636,Fair,2942551.497
SS-016400,63.04,LIMAR WY,ADOLPHIA ST,ORANGEBURG AV,291.0465,40,Residential,AC Improved,11641.86,Fair,733902.8544
SS-016401,31.48,LIMERICK AV,REGINA AV,END,252.0274,40,Residential,AC Improved,10081.096,Poor,317352.9021
SS-016402,55.85,LIMERICK AV,LIMERICK CT,REGINA AV,441.477,40,Residential,AC Improved,17659.08,Fair,986188.9817
SS-016403,45.78,LIMERICK AV,PALMYRA AV,LIMERICK CT,244.9954,40,Residential,AC Improved,9799.816,Fair,448655.1761
SS-016404,44.24,LIMERICK AV,NORTHRIDGE AV,PALMYRA AV,249.6157,40,Residential,AC Improved,9984.628,Fair,441719.9427
SS-016405,51.38,LIMERICK AV,PEYTON PL,NORTHRIDGE AV,215.9466,40,Residential,AC Improved,8637.864,Fair,443778.9009
SS-016406,74.32,LIMERICK AV,WINTHROP ST,PEYTON PL,274.6303,40,Prime,AC Improved,10985.212,Good,816464.8967
SS-016407,83.05,LIMERICK AV,ARLENE ST,WINTHROP ST,255.282,40,Prime,AC Improved,10211.28,Good,848067.2266
SS-016408,81.18,LIMERICK AV,LEHRER DR,ARLENE ST,264.1213,40,Prime,AC Improved,10564.852,Good,857633.5557
SS-016409,62.00,LIMERICK AV,ABERDEEN ST,LEHRER DR,291.3035,40,Prime,AC Improved,11652.14,Fair,722432.68
SS-016410,68.30,LIMERICK AV,APPLETON ST,ABERDEEN ST,257.171,40,Prime,AC Improved,10286.84,Fair,702591.172
SS-016411,68.32,LIMERICK AV,CONRAD AV,APPLETON ST,267.5911,40,Prime,AC Improved,10703.644,Fair,731251.5508
SS-016412,66.32,LIMERICK AV,BARSTOW ST,CONRAD AV,259.0693,40,Prime,AC Improved,10362.772,Fair,687300.4901
SS-016413,53.14,LIMERICK AV,KESLING ST,CLAIREMONT MESA BL,306.0801,40,Prime,AC Improved,12243.204,Fair,650603.8606
SS-016414,49.16,LIMERICK AV,ACUNA ST,KESLING ST,262.0936,40,Prime,AC Improved,10483.744,Fair,515359.8876
SS-016415,52.10,LIMERICK AV,TARA PL,ACUNA ST,243.0739,40,Prime,AC Improved,9722.956,Fair,506585.4535
SS-016416,60.44,LIMERICK AV,DANTE ST,TARA PL,241.1329,40,Prime,AC Improved,9645.316,Fair,582962.899
SS-016417,52.85,LIMERICK AV,JAVIER ST,DANTE ST,251.1611,40,Prime,AC Improved,10046.444,Fair,530994.7512
SS-016418,17.75,LIMERICK AV,CHANNING ST,JAVIER ST,246.1647,40,Prime,AC Improved,9846.588,Poor,174776.937
SS-016419,41.63,LIMERICK AV,TRIANA ST,CHANNING ST,257.1943,40,Prime,AC Improved,10287.772,Fair,428279.9484
SS-016420,45.49,LIMERICK AV,LIVERING LN,TRIANA ST,254.041,40,Prime,AC Improved,10161.64,Fair,462273.3269
SS-016421,42.89,LIMERICK AV,LYRIC LN,LIVERING LN,496.5678,40,Prime,AC Improved,19862.712,Fair,851991.1685
SS-016422,67.04,LIMERICK AV,LIMERICK WY,LYRIC LN,227.1126,40,Prime,AC Improved,9084.504,Fair,609061.4862
SS-016423,65.32,LIMERICK AV,PAOLA WY,LIMERICK WY,244.7609,40,Prime,AC Improved,9790.436,Fair,639511.2795
SS-016424,53.47,LIMERICK AV,CHANDLER DR,PAOLA WY,223.8418,40,Prime,AC Improved,8953.672,Fair,478734.9345
SS-016425,43.54,LIMERICK AV,CLAIREMONT MESA BL,BARSTOW ST,298.1363,40,Prime,AC Improved,11925.452,Fair,519234.1801
SS-016426,39.58,LIMERICK CT,LIMERICK AV,END,614.4021,30,Residential,AC Improved,18432.063,Poor,729614.7818
SS-016427,71.23,LIMERICK WY,BOWDEN AV,LIMERICK AV,582.9843,36,Residential,AC Improved,20987.4348,Good,1494893.006
SS-016428,77.40,LIMERICK WY,BEGIN,BOWDEN AV,277.4976,30,Residential,AC Improved,8324.928,Good,644332.7773
SS-016429,70.14,LINARES ST,PENANOVA ST,END,786.1841,40,Residential,AC Improved,31447.364,Good,2205592.322
SS-016430,61.34,LINARES ST,MADRIGAL ST,PENANOVA ST,866.5643,40,Residential,AC Improved,34662.572,Fair,2126202.166
SS-016431,89.00,LINARES ST,BEGIN,MADRIGAL ST,139.2841,40,Residential,AC Improved,5571.364,Good,495851.396
SS-016432,46.49,LINBROOK DR,CRANDALL DR,EAST WESTINGHOUSE ST,385.9331,36,Residential,AC Improved,13893.5916,Fair,645913.0735
SS-016433,51.16,LINBROOK DR,COURTNEY DR,CRANDALL DR,236.6472,36,Residential,AC Improved,8519.2992,Fair,435881.4243
SS-016434,90.20,LINBROOK DR,LINBROOK PL,COURTNEY DR,711.5021,36,Residential,AC Improved,25614.0756,Good,2310287.163
SS-016435,82.38,LINBROOK DR,VOLTA CT,LINBROOK PL,212.3168,36,Residential,AC Improved,7643.4048,Good,629633.1138
SS-016436,90.13,LINBROOK DR,BABETTE ST,VOLTA CT,314.0398,40,Residential,AC Improved,12561.592,Good,1132151.164
SS-016437,85.94,LINBROOK DR,ACARI ST,BABETTE ST,385.4871,40,Residential,AC Improved,15419.484,Good,1325212.133
SS-016438,86.62,LINBROOK DR,ULRIC ST,ACARI ST,841.036,40,Residential,AC Improved,33641.44,Good,2914021.533
SS-016439,88.00,LINBROOK PL,LINBROOK DR,END,112.0091,30,Residential,AC Improved,3360.273,Good,295704.024
SS-016440,86.64,LINCOLN AV,BEGIN,VERMONT ST,577.753,52,Residential,AC Improved,30043.156,Good,2603059.208
SS-016441,88.06,LINCOLN AV,VERMONT ST,JOHNSON AV,530.1221,52,Residential,AC Improved,27566.3492,Good,2427492.711
SS-016442,87.51,LINCOLN AV,JOHNSON AV,MARYLAND ST,119.5065,52,Residential,AC Improved,6214.338,Good,543829.1471
SS-016443,79.96,LINCOLN AV,MARYLAND ST,PASCOE LN,351.1182,52,Residential,AC Improved,18258.1464,Good,1459921.386
SS-016444,72.52,LINCOLN AV,CLEVELAND AV,NORMAL ST,250.2844,52,Collector,AC Improved,13014.7888,Good,943780.4246
SS-016446,72.98,LINCOLN AV,WABASH AV,34TH ST,177.3726,19,Collector,AC Improved,3370.0794,Good,245961.8749
SS-016448,84.14,LINCOLN AV,PASCOE LN,CLEVELAND AV,349.1558,52,Collector,AC Improved,18156.1016,Good,1527618.076
SS-016449,84.88,LINCOLN AV,NORMAL ST,CENTRE ST,414.0114,52,Collector,AC Improved,21528.5928,Good,1827260.842
SS-016450,63.84,LINCOLN AV,CENTRE ST,PARK BL,314.0873,52,Collector,AC Improved,16332.5396,Fair,1042603.998
SS-016451,75.95,LINCOLN AV,FLORIDA ST,ALABAMA ST,378.0052,40,Collector,AC Improved,15120.208,Good,1148379.798
SS-016452,41.90,LINCOLN AV,PARK BL,GEORGIA ST,415.0408,52,Residential,AC Improved,21582.1216,Fair,904377.2235
SS-016453,42.75,LINCOLN AV,BEGIN,FLORIDA ST,331.2341,60,Residential,AC Improved,19874.046,Fair,849655.2146
SS-016454,79.75,LINCOLN AV,ALABAMA ST,MISSISSIPPI ST,379.0133,40,Collector,AC Improved,15160.532,Good,1209113.069
SS-016455,83.18,LINCOLN AV,MISSISSIPPI ST,LOUISIANA ST,381.0129,40,Collector,AC Improved,15240.516,Good,1267736.602
SS-016456,81.99,LINCOLN AV,LOUISIANA ST,TEXAS ST,380.0131,40,Collector,AC Improved,15200.524,Good,1246351.765
SS-016457,95.40,LINCOLN AV,TEXAS ST,ARIZONA ST,379.0029,52,Collector,AC Improved,19708.1508,Good,1880157.586
SS-016458,83.53,LINCOLN AV,ARIZONA ST,HAMILTON ST,378.9999,52,Collector,AC Improved,19707.9948,Good,1646248.222
SS-016459,77.64,LINCOLN AV,HAMILTON ST,OREGON ST,378.0025,52,Collector,AC Improved,19656.13,Good,1526101.933
SS-016460,85.93,LINCOLN AV,OREGON ST,IDAHO ST,389.0028,52,Collector,AC Improved,20228.1456,Good,1738204.551
SS-016461,82.04,LINCOLN AV,IDAHO ST,UTAH ST,375.0132,52,Collector,AC Improved,19500.6864,Good,1599836.312
SS-016462,78.97,LINCOLN AV,UTAH ST,KANSAS ST,381.0131,52,Collector,AC Improved,19812.6812,Good,1564647.06
SS-016463,78.04,LINCOLN AV,KANSAS ST,30TH ST,380.0134,52,Collector,AC Improved,19760.6968,Good,1542124.778
SS-016464,54.11,LINCOLN AV,30TH ST,OHIO ST,379.0026,52,Collector,AC Improved,19708.1352,Fair,1066367.779
SS-016465,69.77,LINCOLN AV,OHIO ST,ILLINOIS ST,377.0052,52,Collector,AC Improved,19604.2704,Fair,1367829.154
SS-016466,30.17,LINCOLN AV,ILLINOIS ST,IOWA ST,383.0028,52,Collector,AC Improved,19916.1456,Poor,600870.1128
SS-016467,34.95,LINCOLN AV,IOWA ST,32ND ST,380.0025,52,Collector,AC Improved,19760.13,Poor,690616.5435
SS-016468,24.61,LINCOLN AV,32ND ST,BANCROFT ST,408.0181,52,Collector,AC Improved,21216.9412,Poor,522106.489
SS-016469,65.44,LINCOLN AV,BANCROFT ST,33RD ST,404.0002,52,Collector,AC Improved,21008.0104,Fair,1374764.201
SS-016470,75.86,LINCOLN AV,33RD ST,WABASH AV,487.3438,52,Residential,AC Improved,25341.8776,Good,1922384.151
SS-016471,77.00,LINCOLN PL,JAMACHA RD,END,362.2778,30,Residential,AC Improved,10868.334,Good,836861.718
SS-016472,68.10,LINCOLNSHIRE ST,SHROPSHIRE LN,CHETENHAM LN,712.2123,32,Residential,AC Improved,22790.7936,Fair,1552007.463
SS-016473,83.83,LINDA LN,MADRA AV,DWANE AV,1395.4311,30,Residential,AC Improved,41862.933,Good,3509369.673
SS-016474,78.50,LINDA ROSA AV,FORWARD ST,LA JOLLA CORONA DR,1110.4924,30,Residential,PCC Jointed Concrete,33314.772,Good,2615209.602
SS-016476,67.21,LINDA VISTA (FTG) RD,CULLEN ST,BALTIC ST,476.1001,19,Residential,AC Improved,9045.9019,Fair,607993.1585
SS-016477,69.35,LINDA VISTA (FTG) RD,MARKHAM ST,CULLEN ST,857.0424,19,Residential,AC Improved,16283.8056,Fair,1129314.486
SS-016478,74.34,LINDA VISTA (FTG) RD,BEGIN,MARKHAM ST,122.826,30,Residential,AC Improved,3684.78,Good,273926.5452
SS-016487,60.66,LINDA VISTA RD,BALTIC ST,STALMER ST,848.8328,82,Major,AC Improved,69604.2896,Fair,4222335.416
SS-016488,75.16,LINDA VISTA RD,CULLEN ST,BALTIC ST,474.9444,82,Major,AC Improved,38945.4408,Good,2927139.331
SS-016489,84.06,LINDA VISTA RD,MARKHAM ST,CULLEN ST,859.996,82,Major,AC Improved,70519.672,Good,5928165.707
SS-016490,75.56,LINDA VISTA RD,FAMILY CR,MESA COLLEGE DR,606.882,82,Major,AC Improved,49764.324,Good,3760291.85
SS-016491,67.67,LINDA VISTA RD,RADENZ AV,DANIEL AV,661.2111,82,Major,AC Improved,54219.3102,Fair,3669020.721
SS-016492,87.89,LINDA VISTA RD,WHEATLEY ST,RADENZ AV,1554.5336,82,Major,AC Improved,127471.7552,Good,11203237.62
SS-016493,54.40,LINDA VISTA RD,DANIEL AV,WHEATLEY ST,856.5798,82,Major,AC Improved,70239.5436,Fair,3820750.214
SS-016494,56.97,LINDA VISTA RD,GENESEE AV,DANIEL AV,578.5989,82,Major,AC Improved,47445.1098,Fair,2702947.905
SS-016495,77.72,LINDA VISTA RD,LEVANT ST,GENESEE AV,390.8006,82,Major,AC Improved,32045.6492,Good,2490716.038
SS-016496,85.17,LINDA VISTA RD,FULTON ST,LEVANT ST,395.2583,82,Major,AC Improved,32411.1806,Good,2760589.896
SS-016497,78.86,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,1223.5494,82,Major,AC Improved,100331.0508,Good,7911705.342
SS-016498,63.01,LINDA VISTA RD,GLIDDEN ST,KRAMER ST,683.4025,64,Major,AC Improved,43737.76,Fair,2755828.782
SS-016499,90.97,LINDA VISTA RD,ALCALA KNOLLS DR,NORTHRIM CT,823.5806,64,Major,AC Improved,52709.1584,Good,4795057.558
SS-016500,90.18,LINDA VISTA RD,VIA LAS CUMBRES,ALCALA KNOLLS DR,1062.4903,64,Major,AC Improved,67999.3792,Good,6131912.019
SS-016501,80.64,LINDA VISTA RD,GOSHEN ST,USD MAIN DY,800.1314,68,Major,AC Improved,54408.9352,Good,4387536.535
SS-016502,92.05,LINDA VISTA RD,BRUNNER ST,GOSHEN ST,565.3079,68,Major,AC Improved,38440.9372,Good,3538642.033
SS-016503,91.66,LINDA VISTA RD,COLUSA ST,BRUNNER ST,411.0048,72,Major,AC Improved,29592.3456,Good,2712552.767
SS-016504,87.55,LINDA VISTA RD,JOSEPHINE ST,COLUSA ST,212.1506,72,Major,AC Improved,15274.8432,Good,1337281.972
SS-016505,87.16,LINDA VISTA RD,MARIAN WY,JOSEPHINE ST,902.2296,64,Major,AC Improved,57742.6944,Good,5032622.273
SS-016506,69.99,LINDA VISTA RD,MOLLIE ST,MARIAN WY,312.6612,66,Major,AC Improved,20635.6392,Fair,1444205.845
SS-016507,66.83,LINDA VISTA RD,METRO ST,MOLLIE ST,625.6493,66,Major,AC Improved,41292.8538,Fair,2759601.419
SS-016508,65.95,LINDA VISTA RD,NAPA ST,METRO ST,329.6074,66,Major,AC Improved,21754.0884,Fair,1434725.638
SS-016509,63.48,LINDA VISTA RD,MORENA BL,NAPA ST,512.536,66,Major,AC Improved,33827.376,Fair,2147294.174
SS-016510,76.41,LINDA VISTA RD,STALMER ST,AERO DR,1277.5646,82,Major,AC Improved,104760.2972,Good,8004315.268
SS-016511,81.50,LINDA VISTA RD,MESA COLLEGE DR,MARKHAM ST,613.5797,82,Major,AC Improved,50313.5354,Good,4100653.762
SS-016512,63.83,LINDA VISTA RD,DANIEL AV,FAMILY CR,1127.8128,82,Major,AC Improved,92480.6496,Fair,5902854.903
SS-016513,87.57,LINDA VISTA RD,ULRIC ST,FULTON ST,1525.4419,82,Major,AC Improved,125086.2358,Good,10953301.32
SS-016514,89.32,LINDA VISTA RD,TAIT ST,COMSTOCK ST,991.6945,82,Major,AC Improved,81318.949,Good,7263408.525
SS-016515,73.45,LINDA VISTA RD,KRAMER ST,TAIT ST,1390.5694,73,Major,AC Improved,101511.5662,Good,7455618.491
SS-016516,63.88,LINDA VISTA RD,NORTHRIM CT,GLIDDEN ST,776.3727,64,Major,AC Improved,49687.8528,Fair,3174159.413
SS-016517,87.75,LINDA VISTA RD,USD MAIN DY,VIA LAS CUMBRES,1812.833,73,Major,AC Improved,132336.809,Good,11612819.66
SS-016518,57.31,LINDA WY,SEA RIDGE DR,BANDERA ST,310.7641,36,Residential,AC Improved,11187.5076,Fair,641156.0606
SS-016520,69.95,LINDAMERE LN,TRADITION ST,CHESTNUT HILL LN,239.8635,19,Residential,AC Improved,4557.4065,Fair,318799.6995
SS-016521,76.36,LINDAMERE LN,ESPRIT AV,TRADITION ST,515.7334,19,Residential,AC Improved,9798.9346,Good,748285.8418
SS-016522,73.81,LINDAMERE LN,ETUDE RD,ESPRIT AV,1416.2631,36,Residential,AC Improved,50985.4716,Good,3763441.601
SS-016523,58.54,LINDBERGH ST,BLERIOT AV,COCHRAN AV,357.0055,30,Residential,AC Improved,10710.165,Fair,626994.4794
SS-016524,65.61,LINDBERGH ST,COCHRAN AV,DOOLITTLE AV,238.1346,36,Local,AC Improved,8572.8456,Fair,562498.6912
SS-016525,49.35,LINDBERGH ST,DOOLITTLE AV,LE MAY AV,242.0081,36,Local,AC Improved,8712.2916,Fair,429951.5905
